Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI
Q4 2004,0.0,-0.046348929,-0.045614035,-0.05,-0.036363636,-0.05,0,0.0,-0.050009193,-0.040650407
Q4 2005,-0.0012360939431396,-0.012511171,0.013333333,0.0,0.0,0.0,0,-0.00128866,0.005310351,-0.007751938
Q4 2006,-0.010126582278481,-0.025352734,0.0,-0.025316456,-0.037735849,-0.025316456,0,0.002570694,0.015513026,-0.015873016
Q4 2007,-0.0173333333333333,-0.002540005,-0.005555556,-0.028571429,0.040816327,-0.028571429,0,0.006451613,-0.069474411,-0.05982906
Q4 2008,0.0014619883040936,0.001645413,0.100917431,0.013333333,0.169491525,0.013333333,0,0.0,-0.098529559,-0.00877193
Q4 2009,0.0,-0.016291533,0.005747126,0.029411765,0.0,0.029411765,0,0.001290323,0.008077902,0.009803922
Q4 2010,-0.0029985007496251,0.023224352,0.011904762,0.041666667,0.0,0.041666667,0,0.00257732,0.011011868,-0.010309278
Q4 2011,-0.0031397174254317,0.036585366,0.039548023,0.068493151,0.015873016,0.068493151,0,-0.002570694,0.004175365,0.044444444
Q4 2012,-0.0047923322683705,0.021280603,0.024630542,-0.025974026,0.016129032,-0.025974026,0,0.0,0.127199089,-0.010752688
Q4 2013,-0.0049180327868851,0.008115566,0.073059361,0.0,-0.016129032,0.0,0,0.001290323,0.061266237,0.0
Q4 2014,0.0097879282218598,0.012383901,0.07755102,0.088607595,0.064516129,0.088607595,0,-0.00128866,0.094603351,-0.010526316
Q4 2015,0.0157480314960631,0.035368292,0.0,0.033707865,0.076923077,0.033707865,0,0.003870968,-0.01516035,0.041237113
Q4 2016,0.0282317979197621,0.019628409,0.05015674,0.032967033,0.0,0.032967033,0,0.0,0.105475893,0.02020202
Q4 2017,-0.0060331825037707,-0.021371464,0.034482759,-0.035294118,-0.052631579,-0.035294118,0,0.00128041,-0.018067487,-0.020408163
Q4 2018,-0.0057803468208093,-0.038743883,0.031914894,0.011494253,0.012987013,0.011494253,0,0.0,-0.033356991,0.0
Q4 2019,-0.0126760563380281,0.003802281,0.004901961,0.0,-0.025316456,0.0,0,-0.008928571,0.010449417,-0.02020202
