Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI
Q3 2013,0.022577959,0.042514126,0.020595708,0.008763101,0.024471354,0.009208103,0.020009206,0.018521369,0.010275913,0.001607175
Q3 2014,-0.022931066,0.026595764,0.009560002,0.007881733,0.031892979,0.005352364,0.00419339,0.055473603,0.006205229,-0.001315966
Q3 2015,0.006092676,0.013469846,-0.005828032,0.014069776,0.033235045,0.005128205,0.009224506,0.019609673,0.009556383,0.002340627
Q3 2016,0.022764149,0.01650693,-0.007210304,0.02195547,0.020814095,0.018370607,0.011571212,0.048467301,-0.002165352,-0.006253329
Q3 2017,0.011276242,0.004777165,-0.002030411,0.021256413,0.02251079,0.016603774,0.014656396,0.017898506,0.002122661,0.019327724
Q3 2018,0.030294155,0.008163827,0.00424437,0.020677064,0.019311907,0.020523708,0.006498502,0.023708004,0.000892783,0.006315745
Q3 2019,0.009845152,0.006247981,0.013796014,0.022768329,0.016624443,0.014028056,0.006557517,-0.017071019,-0.00583922,0.001387464
Q4 1998,-0.00574387,-0.00574387,-0.00574387,0.0,-0.005556398,0.000279261,0.010495913,-0.033762233,-0.008480046,-0.003183587
Q4 1999,-0.0018173831428571,-0.0018173831428571,-0.0018173831428571,0.0,0.026416548,0.001350821,0.016280818,-0.044786779,-0.009746535,-0.002236555
Q4 2001,-0.008771169875,-0.008771169875,0.002089088,0.003682301,-0.02024265,-0.003364993,0.008418136,-0.061043973,-0.013446396,0.013739128
Q4 2002,0.0028100818749999,0.0028100818749999,0.017705629,0.010135927,0.049350675,-0.004448207,0.017196041,-0.051479658,-0.016080717,0.000100965
Q4 2003,0.0209815438749999,0.0209815438749999,0.037170763,0.016666969,0.020657672,-0.005661576,0.026474365,0.085440026,-0.015987397,0.003091529
Q4 2004,0.018452185875,0.018452185875,0.021609959,0.023808738,0.006719786,-0.00352678,0.03237744,0.071549525,-0.01234015,0.007418969
Q4 2005,0.011094603,0.0044050998888888,0.023326852,0.01951856,0.001197397,0.000528103,0.018112617,-0.034975498,-0.00803585,0.008879115
Q4 2006,0.011984417,0.0118124427777777,0.037898381,0.008290115,0.018867625,-0.01019368,-0.008034832,0.006110649,-0.00229277,0.04368208
Q4 2007,0.030643483,0.0153042573333333,0.050005069,0.005882813,-0.001005862,0.002059732,-0.044913523,0.088432957,-0.002310683,0.00894433
Q4 2008,-0.00562145,-0.0267805436666666,0.056073739,-0.033138711,-0.066160673,0.007007007,-0.077505065,-0.123614548,-0.010348141,0.012282949
Q4 2009,0.026234397,0.03926865,0.060673373,0.003135041,0.019767129,0.004040404,-0.03090999,0.045359153,-0.008742042,0.004354511
Q4 2010,0.01476425,-0.004008097,0.048756428,0.011845947,-0.022002304,0.003976143,-0.038530689,0.053211575,-0.00132802,0.01637782
Q4 2011,-0.00272775,0.051088999,0.030622215,-0.00932008,-0.013483816,0.000969932,-0.042812606,-0.01673844,-0.013585347,0.001329034
Q4 2012,0.003864178,0.067300518,0.023076706,-0.01420377,-0.008938991,0.007561437,-0.000311725,0.067590615,-0.003362867,0.00286503
Q4 2013,0.018485121,0.021276451,0.019460997,-0.01061795,0.005428909,-0.004562044,-0.001910129,-0.001899614,-0.000328713,0.010708018
Q4 2014,-0.02295904,0.046632058,0.004853289,-0.019550242,0.001993672,0.0,-0.005931489,0.049878863,-0.005193333,0.013334399
Q4 2015,0.00552919,0.016040208,-0.006997934,-0.006936788,0.012299364,0.014455782,-4E-05,-0.03759137,-0.013884616,0.003822566
Q4 2016,0.023824167,0.022562836,-0.00641364,-0.005858859,-0.000886371,0.014117647,0.00385435,0.061366128,-0.006512013,-0.008896602
Q4 2017,0.006161762,0.020206041,-0.000211119,-0.004731051,-0.000846593,0.020044543,0.00665736,0.025638551,-0.012711714,-0.002070617
Q4 2018,0.019695249,0.014920906,0.005957941,0.0,-0.004942217,0.012482663,-0.00569,-0.062690972,-0.005648952,0.014680519
Q4 2019,0.005270602,0.012199677,0.016538675,0.003561871,-0.0040876,0.024374177,0.002468309,-0.017539155,-0.008517349,0.017583366
