Quarter,Value,Percentage Change,index
Q3 2011,8.04,0.007930168933196757,^FTLC
Q4 2011,8.04,0.007930168933196757,^FTLC
Q1 2012,7.89,-0.004708145713172129,^FTLC
Q2 2012,7.89,-0.004708145713172129,^FTLC
Q3 2012,7.89,-0.004708145713172129,^FTLC
Q4 2012,7.89,-0.004708145713172129,^FTLC
Q1 2013,7.52,-0.011937043647329726,^FTLC
Q2 2013,7.52,-0.011937043647329726,^FTLC
Q3 2013,7.52,-0.011937043647329726,^FTLC
Q4 2013,7.52,-0.011937043647329726,^FTLC
Q1 2014,6.11,-0.05058553894202911,^FTLC
Q2 2014,6.11,-0.05058553894202911,^FTLC
Q3 2014,6.11,-0.05058553894202911,^FTLC
Q4 2014,6.11,-0.05058553894202911,^FTLC
Q1 2015,5.3,-0.03493880186280207,^FTLC
Q2 2015,5.3,-0.03493880186280207,^FTLC
Q3 2015,5.3,-0.03493880186280207,^FTLC
Q4 2015,5.3,-0.03493880186280207,^FTLC
Q1 2016,4.81,-0.023973389623580754,^FTLC
Q2 2016,4.81,-0.023973389623580754,^FTLC
Q3 2016,4.81,-0.023973389623580754,^FTLC
Q4 2016,4.81,-0.023973389623580754,^FTLC
Q1 2017,4.33,-0.02594214676414952,^FTLC
Q2 2017,4.33,-0.02594214676414952,^FTLC
Q3 2017,4.33,-0.02594214676414952,^FTLC
Q4 2017,4.33,-0.02594214676414952,^FTLC
Q1 2018,4.0,-0.01961989497516692,^FTLC
Q2 2018,4.0,-0.01961989497516692,^FTLC
Q3 2018,4.0,-0.01961989497516692,^FTLC
Q4 2018,4.0,-0.01961989497516692,^FTLC
Q1 2019,3.74,-0.01666181794324395,^FTLC
Q2 2019,3.74,-0.01666181794324395,^FTLC
Q3 2019,3.74,-0.01666181794324395,^FTLC
Q4 2019,3.74,-0.01666181794324395,^FTLC
Q1 2020,4.47,0.04558693062667718,^FTLC
Q2 2020,4.47,0.04558693062667718,^FTLC
Q3 2020,4.47,0.04558693062667718,^FTLC
Q4 2020,4.47,0.04558693062667718,^FTLC
Q1 2021,4.83,0.019544515613240332,^FTLC
Q2 2021,4.83,0.019544515613240332,^FTLC
Q3 2021,4.83,0.019544515613240332,^FTLC
Q4 2021,4.83,0.019544515613240332,^FTLC
Q1 2022,3.57,-0.07279492388249242,^FTLC
