index,crash_label,date,Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI,volatility_lag1,volatility_lag2,price_change_lag1,price_change_lag2,volume_change_lag1,volume_change_lag2,Crude_Oil_Index_Excess_Return_lag1,Crude_Oil_Index_Excess_Return_lag2,Ted_Rate_lag1,Ted_Rate_lag2,Gold_Price_lag1,Gold_Price_lag2,housing_lag1,housing_lag2,reserve_lag1,reserve_lag2,10YGov_BondYield_lag1,10YGov_BondYield_lag2,current_acct_lag1,current_acct_lag2,FX_Rate_lag1,FX_Rate_lag2,turnover_lag1,turnover_lag2,Population_lag1,Population_lag2,npl_lag1,npl_lag2,Recession_Indicators_lag1,Recession_Indicators_lag2,inflation_lag1,inflation_lag2,Unemployment_lag1,Unemployment_lag2,GDP_lag1,GDP_lag2
^BVSP,0,2014-06-30,Q2 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7784313409489716,2.306398338519833,-0.3537424222814057,-0.3073750217775832,-0.1271466942228178,-0.1271466943589009,0.155075849791887,-0.3149298649991923,-0.0355275908362197,-0.7927699731535363,0.9338084589147168,-1.937363247513152,0.3676040787945668,0.3362769783822302,-0.3639816973653612,-0.6602581467515226,-0.1019211988884871,0.1069334905507019,0.0451433513797443,0.0376615647157762,-0.6754901903279505,1.6549748355184473,-0.0702484200514592,-0.0537402202585302,0.3708162882695108,0.4116614480070505,-0.1244796421071084,-0.1242273825295291,0.5961657387927053,-0.9792872646234528,0.0451433513797443,0.0376615647157762,0.4385969424857341,-0.6484049873876083,-0.5810232418896937,-0.4718204230080657
^BVSP,0,2014-09-30,Q3 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392941943898309,1.7784313409489716,0.3065470107510104,-0.3537424222814057,-0.1271466941002182,-0.1271466942228178,0.2836460307788567,0.155075849791887,0.0303923561274838,-0.0355275908362197,-0.9234708679360888,0.9338084589147168,0.1482285579962632,0.3676040787945668,-0.3639816973653612,-0.3639816973653612,-0.2126322814806373,-0.1019211988884871,0.0413558001681614,0.0451433513797443,0.0269663164914631,-0.6754901903279505,-0.0702484200514592,-0.0702484200514592,0.3708162882695108,0.3708162882695108,-0.1244796421071084,-0.1244796421071084,1.1213167399314248,0.5961657387927053,0.0413558001681614,0.0451433513797443,0.4385969424857341,0.4385969424857341,-0.5810232418896937,-0.5810232418896937
^BVSP,0,2014-12-31,Q4 2014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5237645215744524,1.392941943898309,-0.0137780578632125,0.3065470107510104,-0.1271466939821428,-0.1271466941002182,-0.7189939388653765,0.2836460307788567,0.0526528771545075,0.0303923561274838,-0.3314169236575122,-0.9234708679360888,-0.055643094079633,0.1482285579962632,-0.3639816973653612,-0.3639816973653612,-0.2041339431583365,-0.2126322814806373,0.034504869310836,0.0413558001681614,1.203778678963749,0.0269663164914631,-0.0702484200514592,-0.0702484200514592,0.3708162882695108,0.3708162882695108,-0.1244796421071084,-0.1244796421071084,1.1213167399314248,1.1213167399314248,0.034504869310836,0.0413558001681614,0.4385969424857341,0.4385969424857341,-0.5810232418896937,-0.5810232418896937
^BVSP,0,2015-03-31,Q1 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820666623188463,1.5237645215744524,-0.8304302483467948,-0.0137780578632125,-0.1271466939784129,-0.1271466939821428,-2.39998798643269,-0.7189939388653765,-0.0195308667992289,0.0526528771545075,-0.3314169236575122,-0.3314169236575122,-0.2419531871578736,-0.055643094079633,-0.3639816973653612,-0.3639816973653612,-0.6538682770205211,-0.2041339431583365,0.0465316689525412,0.034504869310836,1.761609223342559,1.203778678963749,-0.0702484200514592,-0.0702484200514592,0.3708162882695108,0.3708162882695108,-0.1244796421071084,-0.1244796421071084,1.1213167399314248,1.1213167399314248,0.0465316689525412,0.034504869310836,0.4385969424857341,0.4385969424857341,-0.5810232418896937,-0.5810232418896937
^BVSP,0,2015-06-30,Q2 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98809627108542,1.9820666623188463,0.0300032369020735,-0.8304302483467948,-0.1271466941748254,-0.1271466939784129,-0.9964120974925332,-2.39998798643269,0.2311094085931601,-0.0195308667992289,0.263902472787962,-0.3314169236575122,-0.4189599139875058,-0.2419531871578736,-0.5552574839246845,-0.3639816973653612,-0.27616445422284,-0.6538682770205211,0.0385428770963271,0.0465316689525412,4.524184416272569,1.761609223342559,-0.002712832177952,-0.0702484200514592,0.3299650535473437,0.3708162882695108,-0.0780725583860815,-0.1244796421071084,1.1213167399314248,1.1213167399314248,0.0385428770963271,0.0465316689525412,2.725145994973921,0.4385969424857341,-3.786773037791543,-0.5810232418896937
^BVSP,0,2015-09-30,Q3 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7068763386976942,1.98809627108542,0.1597386537605286,0.0300032369020735,-0.1271466941253543,-0.1271466941748254,0.9604218564342272,-0.9964120974925332,0.2344043374207939,0.2311094085931601,-0.628847735046121,0.263902472787962,-0.5676973181087124,-0.4189599139875058,-0.5552574839246845,-0.5552574839246845,1.0227234074536182,-0.27616445422284,0.0264234944659573,0.0385428770963271,0.4671635781297481,4.524184416272569,-0.002712832177952,-0.002712832177952,0.3299650535473437,0.3299650535473437,-0.0780725583860815,-0.0780725583860815,1.1213167399314248,1.1213167399314248,0.0264234944659573,0.0385428770963271,2.725145994973921,2.725145994973921,-3.786773037791543,-3.786773037791543
^BVSP,0,2015-12-31,Q4 2015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7016761651152097,1.7068763386976942,-1.4854089166117066,0.1597386537605286,-0.1271466940582308,-0.1271466941253543,-1.5916266767025524,0.9604218564342272,0.0034908941721508,0.2344043374207939,-1.071484354005733,-0.628847735046121,-0.664761611998854,-0.5676973181087124,-0.5552574839246845,-0.5552574839246845,0.8821822221345437,1.0227234074536182,0.026110141271662,0.0264234944659573,4.845013792978495,0.4671635781297481,-0.002712832177952,-0.002712832177952,0.3299650535473437,0.3299650535473437,-0.0780725583860815,-0.0780725583860815,1.1213167399314248,1.1213167399314248,0.026110141271662,0.0264234944659573,2.725145994973921,2.725145994973921,-3.786773037791543,-3.786773037791543
^BVSP,0,2016-03-31,Q1 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5977774940537772,1.7016761651152097,-0.4994358482661679,-1.4854089166117066,-0.1271466941028319,-0.1271466940582308,-1.4432827543933553,-1.5916266767025524,0.0454044222866411,0.0034908941721508,-0.7903502852070605,-1.071484354005733,-0.7110709048136952,-0.664761611998854,-0.5552574839246845,-0.5552574839246845,-0.1583298234390679,0.8821822221345437,0.0293451139856022,0.026110141271662,-0.079493483438052,4.845013792978495,-0.002712832177952,-0.002712832177952,0.3299650535473437,0.3299650535473437,-0.0780725583860815,-0.0780725583860815,1.1213167399314248,1.1213167399314248,0.0293451139856022,0.026110141271662,2.725145994973921,2.725145994973921,-3.786773037791543,-3.786773037791543
^BVSP,0,2016-06-30,Q2 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.531245157436777,1.5977774940537772,1.1781139568479322,-0.4994358482661679,-0.1271466938685875,-0.1271466941028319,-0.6780635986352243,-1.4432827543933553,0.4449721779881901,0.0454044222866411,2.076411534883269,-0.7903502852070605,-0.7298280165763575,-0.7110709048136952,-0.3043392234064098,-0.5552574839246845,-0.6968943281536818,-0.1583298234390679,0.0330760878526466,0.0293451139856022,-2.1845655611000114,-0.079493483438052,-0.2568488258629808,-0.002712832177952,0.309537157407978,0.3299650535473437,-0.0168865218523472,-0.0780725583860815,1.1213167399314248,1.1213167399314248,0.0330760878526466,0.0293451139856022,2.484651460101821,2.725145994973921,-0.54563641936225,-3.786773037791543
^BVSP,0,2016-09-30,Q3 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525494516276701,2.531245157436777,0.0870614816363062,1.1781139568479322,-0.1271466941340538,-0.1271466938685875,0.997882449103993,-0.6780635986352243,0.3437169039774302,0.4449721779881901,0.1400289181577174,2.076411534883269,-0.7305855734023912,-0.7298280165763575,-0.3043392234064098,-0.3043392234064098,-0.2458492991080664,-0.6968943281536818,0.0247457807676961,0.0330760878526466,-1.0131100366920176,-2.1845655611000114,-0.2568488258629808,-0.2568488258629808,0.309537157407978,0.309537157407978,-0.0168865218523472,-0.0168865218523472,1.1213167399314248,1.1213167399314248,0.0247457807676961,0.0330760878526466,2.484651460101821,2.484651460101821,-0.54563641936225,-0.54563641936225
^BVSP,0,2016-12-31,Q4 2016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.743708659878281,2.525494516276701,0.9871431371843506,0.0870614816363062,-0.1271466941533291,-0.1271466941340538,-0.3318961064074183,0.997882449103993,0.7850521566514429,0.3437169039774302,0.4361169267861067,0.1400289181577174,-0.7194773392971714,-0.7305855734023912,-0.3043392234064098,-0.3043392234064098,0.0552748598085104,-0.2458492991080664,0.0331355462744426,0.0247457807676961,-0.2966325123281748,-1.0131100366920176,-0.2568488258629808,-0.2568488258629808,0.309537157407978,0.309537157407978,-0.0168865218523472,-0.0168865218523472,0.0710147376539859,1.1213167399314248,0.0331355462744426,0.0247457807676961,2.484651460101821,2.484651460101821,-0.54563641936225,-0.54563641936225
^BVSP,0,2017-03-31,Q1 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.160164798709753,2.743708659878281,0.1084853365805345,0.9871431371843506,-0.1271466940890756,-0.1271466941533291,0.3071708157331776,-0.3318961064074183,-0.1132245770411472,0.7850521566514429,-1.9446723670829829,0.4361169267861067,-0.6879422650336496,-0.7194773392971714,-0.3043392234064098,-0.3043392234064098,-0.807532514937652,0.0552748598085104,0.0753378804314518,0.0331355462744426,1.1112543594309567,-0.2966325123281748,-0.2568488258629808,-0.2568488258629808,0.309537157407978,0.309537157407978,-0.0168865218523472,-0.0168865218523472,-0.9792872646234528,0.0710147376539859,0.0753378804314518,0.0331355462744426,2.484651460101821,2.484651460101821,-0.54563641936225,-0.54563641936225
^BVSP,0,2017-06-30,Q2 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6734553486463257,4.160164798709753,0.518878387592139,0.1084853365805345,-0.1271466941918826,-0.1271466940890756,-0.587674843067824,0.3071708157331776,-0.2666048739027463,-0.1132245770411472,0.6115968329511489,-1.9446723670829829,-0.6414629197512235,-0.6879422650336496,-0.3024129827540305,-0.3043392234064098,-0.153002164843202,-0.807532514937652,0.037639006950748,0.0753378804314518,-0.5260239126436628,1.1112543594309567,-0.2115358936727569,-0.2568488258629808,0.9420966583463692,0.309537157407978,-0.0503288733178793,-0.0168865218523472,-0.9792872646234528,-0.9792872646234528,0.037639006950748,0.0753378804314518,-0.1305045721933017,2.484651460101821,1.051862397053715,-0.54563641936225
^BVSP,0,2017-09-30,Q3 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.828854149244672,3.6734553486463257,-0.4484069973696359,0.518878387592139,-0.1271466940229841,-0.1271466941918826,-0.6846355196826049,-0.587674843067824,-1.2448412670164102,-0.2666048739027463,-0.3314169236575122,0.6115968329511489,-0.5814028503192827,-0.6414629197512235,-0.3024129827540305,-0.3024129827540305,0.524664868865095,-0.153002164843202,0.0166028405716174,0.037639006950748,1.1302153075040484,-0.5260239126436628,-0.2115358936727569,-0.2115358936727569,0.9420966583463692,0.9420966583463692,-0.0503288733178793,-0.0503288733178793,-0.9792872646234528,-0.9792872646234528,0.0166028405716174,0.037639006950748,-0.1305045721933017,-0.1305045721933017,1.051862397053715,1.051862397053715
^BVSP,0,2017-12-31,Q4 2017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664104544577987,2.828854149244672,1.408698541885457,-0.4484069973696359,-0.1271466941315513,-0.1271466940229841,0.5123085592254873,-0.6846355196826049,-0.45236199106041,-1.2448412670164102,-0.1774828981450822,-0.3314169236575122,-0.514436932761798,-0.5814028503192827,-0.3024129827540305,-0.3024129827540305,-0.2758738888321927,0.524664868865095,0.0369985724942436,0.0166028405716174,-0.5988176871793551,1.1302153075040484,-0.2115358936727569,-0.2115358936727569,0.9420966583463692,0.9420966583463692,-0.0503288733178793,-0.0503288733178793,-0.9792872646234528,-0.9792872646234528,0.0369985724942436,0.0166028405716174,-0.1305045721933017,-0.1305045721933017,1.051862397053715,1.051862397053715
^BVSP,0,2018-03-31,Q1 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767285489894096,1.664104544577987,0.0780562194948364,1.408698541885457,-0.1271466941013862,-0.1271466941315513,0.8179361463134348,0.5123085592254873,-0.3586229496435832,-0.45236199106041,-0.921944955708567,-0.1774828981450822,-0.4424222461096698,-0.514436932761798,-0.3024129827540305,-0.3024129827540305,-0.6759639445126939,-0.2758738888321927,1.6233145021672388,0.0369985724942436,0.7391456644695253,-0.5988176871793551,-0.2115358936727569,-0.2115358936727569,0.9420966583463692,0.9420966583463692,-0.0503288733178793,-0.0503288733178793,-0.9792872646234528,-0.9792872646234528,1.6233145021672388,0.0369985724942436,-0.1305045721933017,-0.1305045721933017,1.051862397053715,1.051862397053715
^BVSP,0,2018-06-30,Q2 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8037505798992615,2.767285489894096,0.8528414167947794,0.0780562194948364,-0.1271466939595875,-0.1271466941013862,0.3921823619788523,0.8179361463134348,1.282531364626038,-0.3586229496435832,0.1339863057367299,-0.921944955708567,-0.3747826104427123,-0.4424222461096698,-0.4302529609190909,-0.3024129827540305,0.0165827164147347,-0.6759639445126939,0.0663450997388614,1.6233145021672388,0.4382128978032211,0.7391456644695253,0.1204390952003848,-0.2115358936727569,0.2482443507126574,0.9420966583463692,-0.104327494940216,-0.0503288733178793,-0.9792872646234528,-0.9792872646234528,0.0663450997388614,1.6233145021672388,-0.0675300063813371,-0.1305045721933017,-1.309738385835872,1.051862397053715
^BVSP,0,2018-09-30,Q3 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8432663831404925,3.8037505798992615,-1.4549879143014808,0.8528414167947794,-0.127146693937288,-0.1271466939595875,0.7554835255153238,0.3921823619788523,0.9883692757922272,1.282531364626038,-0.4717855894672706,0.1339863057367299,-0.3202489691199281,-0.3747826104427123,-0.4302529609190909,-0.4302529609190909,-0.2128245480842659,0.0165827164147347,0.0314086571426483,0.0663450997388614,2.426838671994994,0.4382128978032211,0.1204390952003848,0.1204390952003848,0.2482443507126574,0.2482443507126574,-0.104327494940216,-0.104327494940216,-0.9792872646234528,-0.9792872646234528,0.0314086571426483,0.0663450997388614,-0.0675300063813371,-0.0675300063813371,-1.309738385835872,-1.309738385835872
^BVSP,0,2018-12-31,Q4 2018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.224548799138461,4.8432663831404925,0.6184545028670154,-1.4549879143014808,-0.1271466942415198,-0.127146693937288,0.0505569723805784,0.7554835255153238,-1.392610212012552,0.9883692757922272,-1.2165375703539845,-0.4717855894672706,-0.2660565806656377,-0.3202489691199281,-0.4302529609190909,-0.4302529609190909,0.5809185969051148,-0.2128245480842659,0.0361944349679943,0.0314086571426483,1.7227984340838511,2.426838671994994,0.1204390952003848,0.1204390952003848,0.2482443507126574,0.2482443507126574,-0.104327494940216,-0.104327494940216,-0.9792872646234528,-0.9792872646234528,0.0361944349679943,0.0314086571426483,-0.0675300063813371,-0.0675300063813371,-1.309738385835872,-1.309738385835872
^BVSP,0,2019-03-31,Q1 2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8199673535721885,3.224548799138461,0.7689771103228521,0.6184545028670154,-0.1271466937878699,-0.1271466942415198,-2.237574705344356,0.0505569723805784,0.008072904573079,-1.392610212012552,0.4575407344605172,-1.2165375703539845,-0.1982267443220634,-0.2660565806656377,-0.4302529609190909,-0.4302529609190909,-1.213563632777574,0.5809185969051148,0.0598330357944371,0.0361944349679943,0.6781831754894035,1.7227984340838511,0.1204390952003848,0.1204390952003848,0.2482443507126574,0.2482443507126574,-0.104327494940216,-0.104327494940216,-0.9792872646234528,-0.9792872646234528,0.0598330357944371,0.0361944349679943,-0.0675300063813371,-0.0675300063813371,-1.309738385835872,-1.309738385835872
^BVSP,0,2019-06-30,Q2 2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8445161045573126,2.8199673535721885,0.5769825680423484,0.7689771103228521,-0.1271466940536495,-0.1271466937878699,1.627393184147893,-2.237574705344356,-0.2861387247590247,0.008072904573079,0.2941155348928996,0.4575407344605172,-0.1119964472244255,-0.1982267443220634,-0.7412294702700987,-0.4302529609190909,0.4508176418289002,-1.213563632777574,0.0382333962762997,0.0598330357944371,0.5552801824481397,0.6781831754894035,-0.0804714838316553,0.1204390952003848,0.1869378610600148,0.2482443507126574,-0.0984802222482508,-0.104327494940216,-0.9792872646234528,-0.9792872646234528,0.0382333962762997,0.0598330357944371,-0.3489722597667704,-0.0675300063813371,-0.7592513187650787,-1.309738385835872
^BVSP,0,2019-09-30,Q3 2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.262657158210035,3.8445161045573126,0.3377390246537937,0.5769825680423484,-0.1271466940973454,-0.1271466940536495,-0.2610864606751421,1.627393184147893,-1.1400954925376972,-0.2861387247590247,0.2850516162614183,0.2941155348928996,-0.0031353571541945,-0.1119964472244255,-0.7412294702700987,-0.7412294702700987,2.0621562162178164,0.4508176418289002,0.0306361732951996,0.0382333962762997,-0.3229861443063647,0.5552801824481397,-0.0804714838316553,-0.0804714838316553,0.1869378610600148,0.1869378610600148,-3.912795517828017,-0.0984802222482508,-0.9792872646234528,-0.9792872646234528,0.0306361732951996,0.0382333962762997,-0.3489722597667704,-0.3489722597667704,-0.7592513187650787,-0.7592513187650787
^BVSP,0,2019-12-31,Q4 2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9473721228133885,5.262657158210035,0.1568334660105532,0.3377390246537937,-0.1271466939940795,-0.1271466940973454,-0.487322156123909,-0.2610864606751421,0.0179625479675777,-1.1400954925376972,1.4130669713348594,0.2850516162614183,0.1120348140487239,-0.0031353571541945,-0.7412294702700987,-0.7412294702700987,0.1476992458292838,2.0621562162178164,0.0456881039470882,0.0306361732951996,2.0558985573892543,-0.3229861443063647,-0.0804714838316553,-0.0804714838316553,0.1869378610600148,0.1869378610600148,-6.852097873637553,-3.912795517828017,-0.9792872646234528,-0.9792872646234528,0.0456881039470882,0.0306361732951996,-0.3489722597667704,-0.3489722597667704,-0.7592513187650787,-0.7592513187650787
^FCHI,1,1998-09-30,Q3 1998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4185466087886519,-0.5484253092631737,0.5684633387706971,2.376349151186645,-0.1271466940797387,-0.1271466940797387,-1.2037873559895838,-0.9723620349116506,0.4544321466033776,-0.7286389886281853,-0.5148053582336004,-0.3825114994903211,0.5313912054648562,-1.3765348986800712,1.791319166754967,1.791319166754967,-0.0546316760310263,-0.0425198124745936,0.0337146187551321,0.0396819779730075,0.488085548660245,0.0761422742160462,5.523450845880085,5.523450845880085,-0.6317929743802058,-0.6317929743802058,0.2216431281182539,0.2216431281182539,-0.9792872646234528,-0.9792872646234528,0.0337146187551321,0.0396819779730075,-0.2477645548312191,-0.2477645548312191,-0.1296489908988252,-0.1296489908988252
^FCHI,0,1998-12-31,Q4 1998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318656988562126,-0.4185466087886519,-2.252597043083514,0.5684633387706971,-0.1271466940797387,-0.1271466940797387,0.3004435271614454,-1.2037873559895838,0.2329097038252399,0.4544321466033776,-1.3849532963799576,-0.5148053582336004,0.508404236490557,0.5313912054648562,1.791319166754967,1.791319166754967,-0.2141031713472369,-0.0546316760310263,0.040290082602429,0.0337146187551321,-1.0070708346039252,0.488085548660245,5.523450845880085,5.523450845880085,-0.6317929743802058,-0.6317929743802058,0.2216431281182539,0.2216431281182539,-0.9792872646234528,-0.9792872646234528,0.040290082602429,0.0337146187551321,-0.2477645548312191,-0.2477645548312191,-0.1296489908988252,-0.1296489908988252
^FCHI,0,1999-03-31,Q1 1999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3585358883178104,-0.318656988562126,1.8592378593848409,-2.252597043083514,-0.1271466940797387,-0.1271466940797387,-1.7804496649112405,0.3004435271614454,0.7922617562265307,0.2329097038252399,2.097070036539088,-1.3849532963799576,-0.4340653310947571,0.508404236490557,1.791319166754967,1.791319166754967,-0.1587628653775153,-0.2141031713472369,0.0433557406010218,0.040290082602429,0.0144077769518577,-1.0070708346039252,5.523450845880085,5.523450845880085,-0.6317929743802058,-0.6317929743802058,0.2216431281182539,0.2216431281182539,-0.9792872646234528,-0.9792872646234528,0.0433557406010218,0.040290082602429,-0.2477645548312191,-0.2477645548312191,-0.1296489908988252,-0.1296489908988252
^FCHI,0,1999-06-30,Q2 1999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4536895229549873,-0.3585358883178104,0.3947465187412538,1.8592378593848409,-0.1271466940797387,-0.1271466940797387,2.007256801802224,-1.7804496649112405,-1.475722007060298,0.7922617562265307,-1.057304707817628,2.097070036539088,-0.4340653310947571,-0.4340653310947571,-1.0862004999980022,1.791319166754967,0.1060071574466768,-0.1587628653775153,0.0397086197939351,0.0433557406010218,1.852875650626884,0.0144077769518577,-0.9928217494702388,5.523450845880085,-0.3244826241541455,-0.6317929743802058,0.16197520169191,0.2216431281182539,-0.9792872646234528,-0.9792872646234528,0.0397086197939351,0.0433557406010218,0.0006709144331276,-0.2477645548312191,-0.583237755922126,-0.1296489908988252
^FCHI,0,1999-09-30,Q3 1999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4541563056773003,-0.4536895229549873,0.533739636967752,0.3947465187412538,-0.1271466940797387,-0.1271466940797387,0.7705817549750604,2.007256801802224,-0.0027324285545709,-1.475722007060298,-1.2956929701313002,-1.057304707817628,0.4864864288638997,-0.4340653310947571,-1.0862004999980022,-1.0862004999980022,0.372896401390263,0.1060071574466768,0.0449519436134613,0.0397086197939351,0.6863302386355571,1.852875650626884,-0.9928217494702388,-0.9928217494702388,-0.3244826241541455,-0.3244826241541455,0.16197520169191,0.16197520169191,-0.9792872646234528,-0.9792872646234528,0.0449519436134613,0.0397086197939351,0.0006709144331276,0.0006709144331276,-0.583237755922126,-0.583237755922126
^FCHI,0,1999-12-31,Q4 1999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4093797627725549,-0.4541563056773003,-0.0638482333213288,0.533739636967752,-0.1271466940797387,-0.1271466940797387,1.3896800906962767,0.7705817549750604,0.8063746461519675,-0.0027324285545709,-0.2052772215190523,-1.2956929701313002,1.3651951483162834,0.4864864288638997,-1.0862004999980022,-1.0862004999980022,0.233820822704914,0.372896401390263,0.0464483298667726,0.0449519436134613,-0.8213852030684851,0.6863302386355571,-0.9928217494702388,-0.9928217494702388,-0.3244826241541455,-0.3244826241541455,0.16197520169191,0.16197520169191,-0.9792872646234528,-0.9792872646234528,0.0464483298667726,0.0449519436134613,0.0006709144331276,0.0006709144331276,-0.583237755922126,-0.583237755922126
^FCHI,0,2000-03-31,Q1 2000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.440487175117164,-0.4093797627725549,2.423966126458447,-0.0638482333213288,-0.1271466940797387,-0.1271466940797387,0.3722004773270267,1.3896800906962767,1.1137507724716014,0.8063746461519675,1.055355928204449,-0.2052772215190523,-0.4340653310947571,1.3651951483162834,-1.0862004999980022,-1.0862004999980022,0.0827029596505723,0.233820822704914,0.0325439020449389,0.0464483298667726,1.4521539369686312,-0.8213852030684851,-0.9928217494702388,-0.9928217494702388,-0.3244826241541455,-0.3244826241541455,0.16197520169191,0.16197520169191,-0.9792872646234528,-0.9792872646234528,0.0325439020449389,0.0464483298667726,0.0006709144331276,0.0006709144331276,-0.583237755922126,-0.583237755922126
^FCHI,0,2000-06-30,Q2 2000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2796754607930826,-0.440487175117164,0.310004847782954,2.423966126458447,-0.1271466940797387,-0.1271466940797387,0.9759719361984384,0.3722004773270267,-1.63756660565963,1.1137507724716014,0.2325869848760064,1.055355928204449,0.573252098313513,-0.4340653310947571,-0.8513588447575562,-1.0862004999980022,-0.0930718179719626,0.0827029596505723,0.0190179277306948,0.0325439020449389,1.599130212377024,1.4521539369686312,0.4197331688370592,-0.9928217494702388,0.0233869399566356,-0.3244826241541455,0.0920406948375355,0.16197520169191,-0.9792872646234528,-0.9792872646234528,0.0190179277306948,0.0325439020449389,-1.1711658601918773,0.0006709144331276,-1.5019238671637307,-0.583237755922126
^FCHI,0,2000-09-30,Q3 2000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152010024200681,-0.2796754607930826,0.0532971720838727,0.310004847782954,-0.1271466940797387,-0.1271466940797387,1.600324605643602,0.9759719361984384,1.735302377553035,-1.63756660565963,-0.2282003600299813,0.2325869848760064,0.7276784224850855,0.573252098313513,-0.8513588447575562,-0.8513588447575562,0.0316718206159621,-0.0930718179719626,0.0294137760982476,0.0190179277306948,0.144473821877409,1.599130212377024,0.4197331688370592,0.4197331688370592,0.0233869399566356,0.0233869399566356,0.0920406948375355,0.0920406948375355,-0.9792872646234528,-0.9792872646234528,0.0294137760982476,0.0190179277306948,-1.1711658601918773,-1.1711658601918773,-1.5019238671637307,-1.5019238671637307
^FCHI,0,2000-12-31,Q4 2000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1814146099832402,-0.152010024200681,-0.4121608700964905,0.0532971720838727,-0.1271466940797387,-0.1271466940797387,0.025015631640122,1.600324605643602,-0.9638252189060597,1.735302377553035,-0.3044053474788941,-0.2282003600299813,0.9365110069643846,0.7276784224850855,-0.8513588447575562,-0.8513588447575562,-0.0041962540017656,0.0316718206159621,0.0719681807858828,0.0294137760982476,2.139248109755058,0.144473821877409,0.4197331688370592,0.4197331688370592,0.0233869399566356,0.0233869399566356,0.0920406948375355,0.0920406948375355,-0.9792872646234528,-0.9792872646234528,0.0719681807858828,0.0294137760982476,-1.1711658601918773,-1.1711658601918773,-1.5019238671637307,-1.5019238671637307
^FCHI,0,2001-03-31,Q1 2001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4034708100342341,-0.1814146099832402,-0.6419417812970387,-0.4121608700964905,-0.1271466940797387,-0.1271466940797387,-0.567581007149328,0.025015631640122,-0.1775822174410406,-0.9638252189060597,-0.6258357826775818,-0.3044053474788941,-0.5899454534453317,0.9365110069643846,-0.8513588447575562,-0.8513588447575562,-0.1280907265053215,-0.0041962540017656,0.0252418821230589,0.0719681807858828,-2.1085990302415487,2.139248109755058,0.4197331688370592,0.4197331688370592,0.0233869399566356,0.0233869399566356,0.0920406948375355,0.0920406948375355,0.0710147376539859,-0.9792872646234528,0.0252418821230589,0.0719681807858828,-1.1711658601918773,-1.1711658601918773,-1.5019238671637307,-1.5019238671637307
