price,volume,date,volatility,index,crash_label
12240.25,238431200,2003-12-18,1208.2929004039922,^HSI,0
12371.75,220748200,2003-12-19,1215.6517447344131,^HSI,0
12487.990234375,202399400,2003-12-22,1223.5893867818158,^HSI,0
12420.509765625,200947400,2003-12-23,1230.9918445350895,^HSI,0
12456.7001953125,120815400,2003-12-24,1238.184882916397,^HSI,0
12464.2900390625,153216400,2003-12-29,1245.3032356513393,^HSI,0
12526.740234375,266815000,2003-12-30,1252.8688805169054,^HSI,0
12575.9404296875,138292600,2003-12-31,1260.5139231963055,^HSI,0
12801.48046875,305575000,2004-01-02,1269.6783898269346,^HSI,0
13005.330078125,362998400,2004-01-05,1280.008186479421,^HSI,0
13036.3203125,440100800,2004-01-06,1289.8460996345975,^HSI,0
13157.6796875,381656600,2004-01-07,1300.6204318385833,^HSI,0
13203.58984375,486084200,2004-01-08,1311.6588500611974,^HSI,0
13385.7998046875,651739800,2004-01-09,1324.6210168486066,^HSI,0
13352.2197265625,391788200,2004-01-12,1337.1721047795156,^HSI,0
13396.650390625,372278200,2004-01-13,1349.808823414136,^HSI,0
13320.8798828125,312642200,2004-01-14,1361.5890003204026,^HSI,0
13249.8095703125,251476000,2004-01-15,1372.4982192746304,^HSI,0
13167.759765625,307013800,2004-01-16,1382.6180231559426,^HSI,0
13253.3095703125,223116000,2004-01-19,1393.4213404053892,^HSI,0
13570.4296875,406946200,2004-01-20,1406.5907122233766,^HSI,0
13750.580078125,359264000,2004-01-21,1421.2261518530097,^HSI,0
13727.26953125,349394400,2004-01-26,1435.0885127441568,^HSI,0
13761.8798828125,503585600,2004-01-27,1448.657981772907,^HSI,0
13431.7802734375,463639000,2004-01-28,1458.9909839697734,^HSI,0
13334.009765625,486013400,2004-01-29,1468.3799885002572,^HSI,0
13289.3701171875,365242200,2004-01-30,1477.2041772026178,^HSI,0
12999.98046875,321621200,2004-02-02,1483.895573996526,^HSI,0
13090.009765625,344279200,2004-02-03,1490.6727883535957,^HSI,0
13086.73046875,247102000,2004-02-04,1496.7325503926236,^HSI,0
13030.9404296875,196512800,2004-02-05,1502.3484833867733,^HSI,0
13309.599609375,280968200,2004-02-06,1509.3667690488385,^HSI,0
13576.6796875,356736200,2004-02-09,1518.2069969982958,^HSI,0
13515.66015625,369965600,2004-02-10,1526.32130597297,^HSI,0
13524.759765625,259032600,2004-02-11,1533.99750561334,^HSI,0
13625.1298828125,256107400,2004-02-12,1541.9704489723283,^HSI,0
13739.7998046875,422472400,2004-02-13,1550.6701101223648,^HSI,0
13831.5302734375,301144600,2004-02-16,1560.142629061985,^HSI,0
13815.4404296875,278327400,2004-02-17,1569.0738201385868,^HSI,0
13928.3798828125,324416200,2004-02-18,1579.083742211947,^HSI,0
13867.2197265625,359352200,2004-02-19,1587.7930923596634,^HSI,0
13868.3701171875,273567600,2004-02-20,1596.3602795365275,^HSI,0
13765.0703125,249659000,2004-02-23,1604.5945660799923,^HSI,0
13756.41015625,263184400,2004-02-24,1612.5843099029755,^HSI,0
13599.4697265625,270160000,2004-02-25,1619.3714822504185,^HSI,0
13674.6396484375,211186800,2004-02-26,1626.3353379102994,^HSI,0
13907.0302734375,352016800,2004-02-27,1634.19544587598,^HSI,0
13918.650390625,273032200,2004-03-01,1641.847499639622,^HSI,0
13731.349609375,265249000,2004-03-02,1647.5628875600664,^HSI,0
13454.08984375,326820800,2004-03-03,1651.1506654830469,^HSI,0
13451.5595703125,266665600,2004-03-04,1654.6154544317085,^HSI,0
13454.759765625,220556800,2004-03-05,1657.8625605762602,^HSI,0
13573.5400390625,372530200,2004-03-08,1662.2730114290248,^HSI,0
13397.25,285855200,2004-03-09,1665.0835287673306,^HSI,0
13214.2001953125,383120800,2004-03-10,1666.3994460527492,^HSI,0
13024.0595703125,435798400,2004-03-11,1665.9069597624057,^HSI,0
12932.23046875,424573200,2004-03-12,1664.5563674286689,^HSI,0
12919.41015625,274434000,2004-03-15,1662.7557508746386,^HSI,0
12932.6201171875,203173400,2004-03-16,1660.8439027083248,^HSI,0
12975.7197265625,249012200,2004-03-17,1659.0433400380682,^HSI,0
12816.1904296875,259691600,2004-03-18,1655.9192715944046,^HSI,0
12790.580078125,349134000,2004-03-19,1653.457451978125,^HSI,0
12550.91015625,300501600,2004-03-22,1649.1406618049043,^HSI,0
12588.3603515625,298750200,2004-03-23,1646.099360329226,^HSI,0
12678.1298828125,295479600,2004-03-24,1643.8387138257394,^HSI,0
12520.2099609375,335181600,2004-03-25,1641.0979115244145,^HSI,0
12483.240234375,393447000,2004-03-26,1638.054393334876,^HSI,0
12427.33984375,247520800,2004-03-29,1634.3730211586433,^HSI,0
12641.3896484375,322012800,2004-03-30,1631.007320560317,^HSI,0
12681.669921875,243946000,2004-03-31,1627.5673047248858,^HSI,0
12676.25,217617400,2004-04-01,1622.9803911164695,^HSI,0
12731.759765625,328993200,2004-04-02,1618.3790860464449,^HSI,0
12886.9697265625,384408000,2004-04-06,1612.749449874188,^HSI,0
12920.0498046875,261975200,2004-04-07,1606.7996898328845,^HSI,0
12909.3701171875,223539800,2004-04-08,1601.3326380025246,^HSI,0
13031.8095703125,410235600,2004-04-13,1595.7768989694152,^HSI,0
12669.8603515625,342191400,2004-04-14,1589.8230239624124,^HSI,0
12479.259765625,565075200,2004-04-15,1584.0067195480974,^HSI,0
12458.3798828125,361405400,2004-04-16,1577.0002509034243,^HSI,0
12450.0,282117800,2004-04-19,1568.6446910289935,^HSI,0
12394.3701171875,315186400,2004-04-20,1559.8766531368635,^HSI,0
12227.2998046875,361899000,2004-04-21,1550.6867787486476,^HSI,0
12167.7001953125,335120800,2004-04-22,1540.3649575388406,^HSI,0
12383.9404296875,315138600,2004-04-23,1531.030019705061,^HSI,0
12132.6796875,346230000,2004-04-26,1521.3048102145797,^HSI,0
12154.91015625,238440400,2004-04-27,1510.701866733087,^HSI,0
12165.3095703125,223860600,2004-04-28,1499.850504541027,^HSI,0
12005.580078125,385497200,2004-04-29,1488.127838696134,^HSI,0
11942.9599609375,424674200,2004-04-30,1475.4684315471768,^HSI,0
11950.6201171875,176565200,2004-05-03,1462.2925889733574,^HSI,0
12098.2998046875,343117400,2004-05-04,1449.268973077387,^HSI,0
11950.4599609375,324809400,2004-05-05,1438.3688355194363,^HSI,0
12010.3095703125,289667400,2004-05-06,1427.1192184093711,^HSI,0
11910.759765625,246272400,2004-05-07,1416.290437614654,^HSI,0
11485.5,454126600,2004-05-10,1406.025905679462,^HSI,0
11508.08984375,334629800,2004-05-11,1395.389981416216,^HSI,0
11528.1796875,411966800,2004-05-12,1384.6803908797774,^HSI,0
11396.9404296875,299156000,2004-05-13,1375.291329248569,^HSI,0
11276.8603515625,279508000,2004-05-14,1366.4180235784154,^HSI,0
10967.650390625,424576800,2004-05-17,1357.6579183069518,^HSI,0
11072.3896484375,364107200,2004-05-18,1348.482089572014,^HSI,0
11469.41015625,492317000,2004-05-19,1338.8813718373474,^HSI,0
11339.6201171875,368108000,2004-05-20,1329.003610121718,^HSI,0
11576.009765625,287205200,2004-05-21,1318.7708405426813,^HSI,0
11662.9697265625,221375200,2004-05-24,1308.060724396464,^HSI,0
11692.5595703125,238825200,2004-05-25,1297.2518639936618,^HSI,0
11983.900390625,377546200,2004-05-27,1286.9462748331136,^HSI,0
12116.8701171875,438692600,2004-05-28,1277.9414757387697,^HSI,0
12198.240234375,231366200,2004-05-31,1270.275423209324,^HSI,0
12105.5498046875,206990400,2004-06-01,1261.8342654584787,^HSI,0
12201.75,227620000,2004-06-02,1254.0201444642378,^HSI,0
11929.9296875,361592600,2004-06-03,1245.8089684711797,^HSI,0
12022.6396484375,213511800,2004-06-04,1237.3649398238897,^HSI,0
12326.849609375,346232600,2004-06-07,1230.2340901693335,^HSI,0
12344.16015625,292640000,2004-06-08,1223.1759746255368,^HSI,0
12339.9404296875,246996400,2004-06-09,1215.8063329808306,^HSI,0
12422.8701171875,350405000,2004-06-10,1208.8426945970305,^HSI,0
12396.3896484375,221738600,2004-06-11,1201.9672884290596,^HSI,0
12076.5703125,349841200,2004-06-14,1194.3455946268011,^HSI,0
12050.6904296875,242400000,2004-06-15,1186.2771267872197,^HSI,0
12161.7802734375,198920000,2004-06-16,1178.7131265418047,^HSI,0
12082.8603515625,220752800,2004-06-17,1171.803944703226,^HSI,0
11855.5498046875,346784800,2004-06-18,1164.7767249522262,^HSI,0
11845.58984375,227272200,2004-06-21,1158.7864940535535,^HSI,0
11849.76953125,245706600,2004-06-23,1152.322227383101,^HSI,0
12163.6796875,363437200,2004-06-24,1145.9343737061797,^HSI,0
12185.51953125,226927400,2004-06-25,1139.1196197138363,^HSI,0
12194.599609375,178159200,2004-06-28,1130.747284772307,^HSI,0
12116.2998046875,200209000,2004-06-29,1121.324870279787,^HSI,0
12285.75,317051600,2004-06-30,1111.8787384583711,^HSI,0
12220.1298828125,256919800,2004-07-02,1101.988682440047,^HSI,0
12252.1103515625,140232600,2004-07-05,1092.377743618738,^HSI,0
12284.080078125,224291400,2004-07-06,1081.9161672757352,^HSI,0
12320.259765625,258531800,2004-07-07,1071.5134446089291,^HSI,0
12119.75,222685000,2004-07-08,1061.1315445634298,^HSI,0
12202.259765625,183325800,2004-07-09,1050.514905163141,^HSI,0
12191.009765625,174971800,2004-07-12,1041.900029257757,^HSI,0
12078.330078125,213628400,2004-07-13,1033.902954271112,^HSI,0
11932.830078125,259401000,2004-07-14,1026.072872176107,^HSI,0
11939.41015625,182479200,2004-07-15,1017.7695767140126,^HSI,0
12059.2001953125,189842800,2004-07-16,1008.7086892172932,^HSI,0
12166.9501953125,190229000,2004-07-19,1001.2359877442532,^HSI,0
12123.6298828125,199153000,2004-07-20,993.7318063684412,^HSI,0
12395.1103515625,416101200,2004-07-21,986.8503624450768,^HSI,0
12320.2099609375,211908200,2004-07-22,978.8901449357032,^HSI,0
12352.990234375,191673400,2004-07-23,971.174864334013,^HSI,0
12319.830078125,149541600,2004-07-26,962.9740167278204,^HSI,0
12301.3203125,222351800,2004-07-27,953.7943352308396,^HSI,0
12320.26953125,156750600,2004-07-28,943.4578171290872,^HSI,0
12183.099609375,233020600,2004-07-29,933.0581147988994,^HSI,0
12238.0302734375,277494000,2004-07-30,922.621855794412,^HSI,0
12201.3896484375,178931200,2004-08-02,913.7771423516724,^HSI,0
12357.1201171875,254464800,2004-08-03,905.4093404663593,^HSI,0
12280.259765625,304769200,2004-08-04,896.1393340551504,^HSI,0
12491.919921875,311346400,2004-08-05,887.0065280962592,^HSI,0
12478.6796875,268418400,2004-08-06,878.6947230873094,^HSI,0
12467.41015625,161457800,2004-08-09,869.6035324158412,^HSI,0
12408.0400390625,200405600,2004-08-10,860.2041475403122,^HSI,0
12343.1298828125,231490400,2004-08-11,848.657682673167,^HSI,0
12413.4296875,283336200,2004-08-12,836.579421308106,^HSI,0
12359.830078125,272979000,2004-08-13,824.0287659198362,^HSI,0
12219.75,257946200,2004-08-16,812.765758861098,^HSI,0
12256.1201171875,166213200,2004-08-17,802.205862427985,^HSI,0
12228.5400390625,142521600,2004-08-18,792.61579088607,^HSI,0
12396.669921875,308418000,2004-08-19,783.581480598248,^HSI,0
12376.900390625,211594400,2004-08-20,774.836578261512,^HSI,0
12431.76953125,220490800,2004-08-23,766.8935281378376,^HSI,0
12646.490234375,348611600,2004-08-24,758.9182977914928,^HSI,0
12793.0302734375,459619200,2004-08-25,750.7575307664291,^HSI,0
12784.3896484375,331239200,2004-08-26,743.9543921293542,^HSI,0
12818.419921875,325612400,2004-08-27,738.1032293898196,^HSI,0
12877.7802734375,230490800,2004-08-30,732.310729944512,^HSI,0
12850.2802734375,203318600,2004-08-31,726.2064695752481,^HSI,0
13023.8701171875,318755600,2004-09-01,719.8390577363102,^HSI,0
12999.0703125,271335200,2004-09-02,713.9484802124474,^HSI,0
12948.099609375,268535200,2004-09-03,709.0048343004511,^HSI,0
13104.33984375,335562000,2004-09-06,704.4632417614893,^HSI,0
13136.0400390625,250674200,2004-09-07,700.2196625081153,^HSI,0
13049.9599609375,367376000,2004-09-08,696.7682229462614,^HSI,0
12942.2001953125,286500200,2004-09-09,693.1090475318894,^HSI,0
13003.990234375,337555600,2004-09-10,689.7897486844209,^HSI,0
13139.5703125,267778200,2004-09-13,686.8569738908168,^HSI,0
13148.0595703125,232067000,2004-09-14,682.949113981733,^HSI,0
13084.400390625,248985600,2004-09-15,676.571690308422,^HSI,0
13209.83984375,329039800,2004-09-16,671.2315608777056,^HSI,0
13224.9296875,892766000,2004-09-17,666.7759214055627,^HSI,0
13221.330078125,464480800,2004-09-20,662.8287938285732,^HSI,0
13304.48046875,416891800,2004-09-21,659.7121265925962,^HSI,0
13272.23046875,569692000,2004-09-22,655.7193433540182,^HSI,0
13280.4296875,371459600,2004-09-23,650.7209552445668,^HSI,0
13066.83984375,404185600,2004-09-24,643.7295669491455,^HSI,0
13021.900390625,318864400,2004-09-27,637.0970291733374,^HSI,0
12950.7998046875,299312200,2004-09-28,633.1484250395124,^HSI,0
13120.0302734375,360964200,2004-09-30,629.5923768864641,^HSI,0
13359.25,546654200,2004-10-04,627.0514192395109,^HSI,0
13331.099609375,307410200,2004-10-05,622.9945956149774,^HSI,0
13271.5703125,269407600,2004-10-06,619.2688141247435,^HSI,0
13321.73046875,204195000,2004-10-07,618.0239069136838,^HSI,0
13241.4599609375,391198400,2004-10-08,616.7124481655493,^HSI,0
13305.1298828125,276751600,2004-10-11,616.3459642579924,^HSI,0
13251.58984375,271624600,2004-10-12,615.6117678907084,^HSI,0
13171.580078125,386337600,2004-10-13,614.4673046039618,^HSI,0
13035.3798828125,281154800,2004-10-14,613.2214798874983,^HSI,0
13059.4296875,190253600,2004-10-15,612.6346540767468,^HSI,0
13034.740234375,158319600,2004-10-18,612.0484824394811,^HSI,0
13154.5498046875,190995000,2004-10-19,611.3570280625728,^HSI,0
12999.1298828125,266327800,2004-10-20,610.9646414099428,^HSI,0
13015.2001953125,243030600,2004-10-21,610.4882976008563,^HSI,0
12818.099609375,434971800,2004-10-25,609.6419736676601,^HSI,0
12852.349609375,281120200,2004-10-26,609.1739318069798,^HSI,0
12838.7099609375,240927400,2004-10-27,608.944641405318,^HSI,0
13113.150390625,412756200,2004-10-28,609.3374575539908,^HSI,0
13054.66015625,409074800,2004-10-29,607.4770400691812,^HSI,0
13094.25,198432400,2004-11-01,605.6793845394326,^HSI,0
13308.740234375,386278000,2004-11-02,604.7205203060585,^HSI,0
13397.669921875,352714000,2004-11-03,605.7213501640817,^HSI,0
13369.08984375,308467600,2004-11-04,606.6689500411163,^HSI,0
13494.9501953125,362388800,2004-11-05,608.2700409528977,^HSI,0
13561.490234375,258320800,2004-11-08,610.3491605898097,^HSI,0
13516.669921875,256349200,2004-11-09,612.5786201570799,^HSI,0
13672.3701171875,388797000,2004-11-10,615.7980452231725,^HSI,0
13624.509765625,431508800,2004-11-11,618.6550963409035,^HSI,0
13784.4599609375,432967600,2004-11-12,621.8392064728558,^HSI,0
13932.2197265625,458188400,2004-11-15,626.2577024345253,^HSI,0
13746.080078125,559131000,2004-11-16,629.0240829940999,^HSI,0
13824.98046875,469039200,2004-11-17,631.6758156097675,^HSI,0
13799.8203125,346010400,2004-11-18,633.914271964776,^HSI,0
13787.6796875,289249800,2004-11-19,636.9437686781704,^HSI,0
13800.599609375,296837200,2004-11-22,639.9126214429319,^HSI,0
14023.2900390625,429572800,2004-11-23,643.6709207223149,^HSI,0
13997.01953125,435074800,2004-11-24,647.2314244544342,^HSI,0
13926.6103515625,357165400,2004-11-25,649.4086280859497,^HSI,0
13895.0302734375,396691400,2004-11-26,651.1014240629983,^HSI,0
14066.91015625,314580200,2004-11-29,653.9494796673176,^HSI,0
14060.0498046875,764496200,2004-11-30,656.6599260808381,^HSI,0
14162.7998046875,337997600,2004-12-01,660.8828029928616,^HSI,0
14261.7900390625,456472000,2004-12-02,666.1626056220327,^HSI,0
14211.83984375,419050000,2004-12-03,670.8138077561894,^HSI,0
14256.8603515625,308151000,2004-12-06,676.5548422209846,^HSI,0
14235.7802734375,364373400,2004-12-07,682.3166331777636,^HSI,0
14022.3203125,400511600,2004-12-08,686.2217591581309,^HSI,0
14008.8203125,420998600,2004-12-09,689.8265488247253,^HSI,0
13901.8095703125,317600600,2004-12-10,692.6007329972306,^HSI,0
13886.16015625,315237000,2004-12-13,695.1334516830331,^HSI,0
14043.51953125,421605800,2004-12-14,698.1633595394292,^HSI,0
14078.5400390625,437598000,2004-12-15,702.0224700562325,^HSI,0
14024.6298828125,290367800,2004-12-16,705.4411533114926,^HSI,0
13992.4404296875,236586000,2004-12-17,708.9021367125221,^HSI,0
14214.0400390625,318387000,2004-12-20,713.9080682917015,^HSI,0
14180.7900390625,217445800,2004-12-21,718.4498465806371,^HSI,0
14151.080078125,200206000,2004-12-22,722.0040614960539,^HSI,0
14235.2998046875,187791800,2004-12-23,725.8312447999846,^HSI,0
14194.900390625,102238400,2004-12-24,729.4268510071878,^HSI,0
14196.9501953125,228455200,2004-12-28,733.3563912988923,^HSI,0
14266.3798828125,201245000,2004-12-29,737.9881004066368,^HSI,0
14163.5498046875,230151200,2004-12-30,741.6374271946236,^HSI,0
14230.1396484375,149751400,2004-12-31,745.7529633100421,^HSI,0
14237.419921875,145563000,2005-01-03,749.8489506512557,^HSI,0
14045.900390625,397498200,2005-01-04,752.769368438401,^HSI,0
13764.3603515625,530200600,2005-01-05,754.2835491045113,^HSI,0
13712.0400390625,418761600,2005-01-06,755.8374596994378,^HSI,0
13574.8603515625,571206400,2005-01-07,756.8989006322536,^HSI,0
13531.3896484375,317377800,2005-01-10,757.7986203497175,^HSI,0
13509.25,340797200,2005-01-11,758.5254142603177,^HSI,0
13565.3095703125,336973200,2005-01-12,759.3665420026786,^HSI,0
13573.2802734375,396311200,2005-01-13,759.8945378032266,^HSI,0
13494.7802734375,473364600,2005-01-14,760.2534270696948,^HSI,0
13621.650390625,261016000,2005-01-17,760.9195585577534,^HSI,0
13604.2197265625,289845400,2005-01-18,761.6870263783524,^HSI,0
13678.6298828125,304025000,2005-01-19,762.8476563409,^HSI,0
13543.58984375,460342600,2005-01-20,763.6474840836138,^HSI,0
13481.01953125,476200200,2005-01-21,764.1439000701428,^HSI,0
13386.990234375,450783600,2005-01-24,763.6373583260039,^HSI,0
13584.0595703125,319826200,2005-01-25,763.0126652012545,^HSI,0
13623.6796875,365578200,2005-01-26,762.6190918876091,^HSI,0
13628.91015625,374447400,2005-01-27,762.0994229810126,^HSI,0
13650.0595703125,268381200,2005-01-28,762.7760209907998,^HSI,0
13721.6904296875,352642200,2005-01-31,763.9473786383084,^HSI,0
13578.259765625,407254000,2005-02-01,764.6755332093411,^HSI,0
13555.7998046875,321787800,2005-02-02,765.6188474477102,^HSI,0
13515.330078125,404907400,2005-02-03,766.3903857847188,^HSI,0
13585.169921875,425729600,2005-02-04,767.3749601735602,^HSI,0
13795.0,383247000,2005-02-07,769.1767243585025,^HSI,0
13845.6298828125,218206400,2005-02-08,770.8873443922427,^HSI,0
14017.23046875,425991600,2005-02-14,772.7843588740686,^HSI,0
13995.830078125,304097400,2005-02-15,774.7404227139991,^HSI,0
14015.490234375,302049600,2005-02-16,776.7657630714874,^HSI,0
13967.8203125,256355000,2005-02-17,778.2203158981453,^HSI,0
14087.8701171875,323290800,2005-02-18,779.9011926049889,^HSI,0
14111.650390625,282806200,2005-02-21,781.3320214586278,^HSI,0
14090.51953125,296063200,2005-02-22,782.7069560706796,^HSI,0
13957.9404296875,357029600,2005-02-23,782.8529973749661,^HSI,0
14060.91015625,301496800,2005-02-24,783.8293795834476,^HSI,0
14157.08984375,418029600,2005-02-25,785.3524245879061,^HSI,0
14195.349609375,398278800,2005-02-28,787.5428661137087,^HSI,0
14061.150390625,274503200,2005-03-01,788.9783878479928,^HSI,0
13850.7802734375,375846200,2005-03-02,789.9261112061533,^HSI,0
13892.3701171875,277068800,2005-03-03,790.8093011256972,^HSI,0
13730.7802734375,395828200,2005-03-04,790.0630570866217,^HSI,0
13771.9501953125,250703400,2005-03-07,789.4213730525983,^HSI,0
13881.7099609375,303182800,2005-03-08,790.0496581702906,^HSI,0
13941.4697265625,299302800,2005-03-09,791.8130202274605,^HSI,0
13856.01953125,482474800,2005-03-10,793.1804398820982,^HSI,0
13890.9296875,350892600,2005-03-11,794.6904504557141,^HSI,0
13906.849609375,286057800,2005-03-14,795.952253477541,^HSI,0
13816.75,316214000,2005-03-15,797.2552060297725,^HSI,0
13832.51953125,344711200,2005-03-16,798.9076022531501,^HSI,0
13817.990234375,340115800,2005-03-17,800.6090328989175,^HSI,0
13828.3701171875,281040800,2005-03-18,802.3290505176411,^HSI,0
13834.349609375,170979400,2005-03-21,804.0495592169906,^HSI,0
13776.4697265625,264343800,2005-03-22,805.5253542631943,^HSI,0
13603.6103515625,386965600,2005-03-23,806.4114161852467,^HSI,0
13597.099609375,300039600,2005-03-24,807.1813593879693,^HSI,0
13411.8798828125,401276400,2005-03-29,807.4617967169238,^HSI,0
13425.75,312026400,2005-03-30,807.356452109951,^HSI,0
13516.8798828125,427842000,2005-03-31,807.5227993422363,^HSI,0
13491.349609375,323861600,2005-04-01,807.783437222803,^HSI,0
13513.41015625,287550800,2005-04-04,807.7513924037714,^HSI,0
13562.259765625,355905600,2005-04-06,807.726308393494,^HSI,0
13602.349609375,264334800,2005-04-07,807.6272501992464,^HSI,0
13666.7197265625,245676800,2005-04-08,808.2226281617485,^HSI,0
13659.9296875,242422400,2005-04-11,808.8517985533059,^HSI,0
13658.0498046875,165573600,2005-04-12,809.4463239877414,^HSI,0
13799.6201171875,230154200,2005-04-13,810.5884681822353,^HSI,0
13772.400390625,323550000,2005-04-14,811.7955614514558,^HSI,0
13638.75,299358000,2005-04-15,812.5856498544163,^HSI,0
13355.23046875,502135000,2005-04-18,812.7489274682031,^HSI,0
13444.08984375,224729200,2005-04-19,813.1098869801086,^HSI,0
13501.6298828125,187061600,2005-04-20,813.2075817639937,^HSI,0
13597.3095703125,312422000,2005-04-21,813.0577219567981,^HSI,0
13693.5498046875,300321600,2005-04-22,813.0919459154561,^HSI,0
13750.23046875,255959400,2005-04-25,813.2497687726795,^HSI,0
13859.580078125,389263800,2005-04-26,813.5809463382377,^HSI,0
13839.6396484375,177705600,2005-04-27,813.158707541278,^HSI,0
13909.419921875,339914600,2005-04-28,812.6889815759913,^HSI,0
13908.9697265625,309020000,2005-04-29,813.0356874783844,^HSI,0
13893.98046875,231424400,2005-05-03,812.2303740469509,^HSI,0
13945.0498046875,245271200,2005-05-04,811.6712178940973,^HSI,0
14061.7001953125,313172200,2005-05-05,811.6018940649224,^HSI,0
14033.9599609375,272557800,2005-05-06,810.516150915459,^HSI,0
14085.08984375,283408200,2005-05-09,809.2200920449773,^HSI,0
14018.3798828125,235428800,2005-05-10,807.5807600007281,^HSI,0
13939.7998046875,206986600,2005-05-11,806.3618165398507,^HSI,0
13968.2802734375,194130600,2005-05-12,804.3513202172653,^HSI,0
13866.8095703125,223792600,2005-05-13,802.2344106682796,^HSI,0
13667.0302734375,401396200,2005-05-17,798.8541297240021,^HSI,0
13627.009765625,271572400,2005-05-18,792.1281086386841,^HSI,0
13698.9296875,253528600,2005-05-19,785.6171627690961,^HSI,0
13717.419921875,201016800,2005-05-20,779.1752757370672,^HSI,0
13699.1298828125,163988800,2005-05-23,771.3487270009102,^HSI,0
13719.3203125,158187200,2005-05-24,762.2000950194662,^HSI,0
13562.0595703125,294308800,2005-05-25,749.0114259879581,^HSI,0
13569.990234375,182625600,2005-05-26,736.71637823446,^HSI,0
13714.7802734375,218391000,2005-05-27,728.7024144985913,^HSI,0
13845.099609375,255851000,2005-05-30,719.5276644474338,^HSI,0
13867.0703125,348640200,2005-05-31,712.5689670577755,^HSI,0
13873.0703125,302359400,2005-06-01,706.2594524793501,^HSI,0
13814.580078125,325242400,2005-06-02,699.869559091956,^HSI,0
13818.4501953125,297765200,2005-06-03,695.7675746402111,^HSI,0
13860.5498046875,265783800,2005-06-06,692.6534180661562,^HSI,0
13837.2900390625,258052800,2005-06-07,689.9248175416445,^HSI,0
13898.5498046875,421819800,2005-06-08,686.6932367678778,^HSI,0
13898.3095703125,419254400,2005-06-09,684.027224927078,^HSI,0
13934.759765625,326592000,2005-06-10,679.3950038953205,^HSI,0
13952.01953125,209902000,2005-06-13,675.4442170606899,^HSI,0
13904.8095703125,299700600,2005-06-14,673.3315200923114,^HSI,0
13914.2998046875,284969400,2005-06-15,671.2893638814217,^HSI,0
13833.5302734375,258611600,2005-06-16,668.9090217694207,^HSI,0
13912.0302734375,412312000,2005-06-17,667.1927262286589,^HSI,0
13945.76953125,246064200,2005-06-20,665.3800671457391,^HSI,0
13979.349609375,276460400,2005-06-21,661.4305780215492,^HSI,0
14161.01953125,666237800,2005-06-22,657.9168165045922,^HSI,0
14190.4404296875,543943400,2005-06-23,655.2869409716443,^HSI,0
14230.2900390625,536796400,2005-06-24,652.1266558085563,^HSI,0
14176.0400390625,319765800,2005-06-27,646.5581654325522,^HSI,0
14287.4404296875,602401600,2005-06-28,641.2725973189335,^HSI,0
14277.2802734375,543705000,2005-06-29,635.7821034976968,^HSI,0
14201.0595703125,406370800,2005-06-30,632.5500797953695,^HSI,0
14177.8701171875,362865800,2005-07-04,629.2640786051367,^HSI,0
14124.7998046875,333218800,2005-07-05,625.6982602678611,^HSI,0
14149.9296875,427336800,2005-07-06,621.4702918090245,^HSI,0
14030.8095703125,482251200,2005-07-07,618.0179875207377,^HSI,0
13964.4697265625,340661000,2005-07-08,613.7227500202284,^HSI,0
14157.240234375,338976200,2005-07-11,610.3058988123386,^HSI,0
14146.9501953125,332181200,2005-07-12,606.9873703179823,^HSI,0
14307.2998046875,378495400,2005-07-13,604.6153016852132,^HSI,0
14491.5400390625,616934800,2005-07-14,601.5080912314418,^HSI,0
14504.2900390625,658528400,2005-07-15,599.064353342282,^HSI,0
14567.0,325610600,2005-07-18,596.7925562484119,^HSI,0
14567.740234375,454201200,2005-07-19,593.3070243836653,^HSI,0
14602.7001953125,428144000,2005-07-20,588.3628237941014,^HSI,0
14620.1396484375,404305000,2005-07-21,583.3818663526008,^HSI,0
14786.4599609375,593108000,2005-07-22,580.7514639216147,^HSI,0
14794.0302734375,388280000,2005-07-25,579.0571772190951,^HSI,0
14769.9296875,289148400,2005-07-26,576.5382423730517,^HSI,0
14801.8603515625,374516000,2005-07-27,576.598653306918,^HSI,0
14813.3203125,352640800,2005-07-28,575.9469617639992,^HSI,0
14880.98046875,412972800,2005-07-29,575.989770187154,^HSI,0
14978.8798828125,331918200,2005-08-01,576.4406846268298,^HSI,0
15137.080078125,555043400,2005-08-02,578.0743014866448,^HSI,0
15118.5,537270000,2005-08-03,579.4703131208452,^HSI,0
15111.5400390625,412126600,2005-08-04,579.2497510911561,^HSI,0
15051.3203125,342387400,2005-08-05,578.7660101985609,^HSI,0
15108.9404296875,226935800,2005-08-08,578.248385624627,^HSI,0
15047.83984375,339751000,2005-08-09,578.4403538839805,^HSI,0
15346.41015625,479410000,2005-08-10,580.7543010039149,^HSI,0
15445.2001953125,615163000,2005-08-11,585.8590751854658,^HSI,0
15450.9501953125,412005600,2005-08-12,590.6414337793198,^HSI,0
15466.0595703125,282287200,2005-08-15,595.2280991292,^HSI,0
15443.6201171875,322947800,2005-08-16,598.7684612905955,^HSI,0
15449.580078125,398665600,2005-08-17,601.5133465606368,^HSI,0
15148.08984375,516748400,2005-08-18,601.6205272741954,^HSI,0
15038.6103515625,391603000,2005-08-19,600.0865453254,^HSI,0
15218.6298828125,277348200,2005-08-22,598.5383761545289,^HSI,0
14973.8896484375,364369200,2005-08-23,595.0333178462946,^HSI,0
14873.849609375,286594600,2005-08-24,590.2739688943473,^HSI,0
