volatility,index,crash_label,price_change,volume_change,date,Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI,Crude_Oil_Index_Excess_Return,Ted_Rate,Gold_Price,housing,reserve,10YGov_BondYield,current_acct,FX_Rate,turnover,Population,npl,Recession_Indicators,inflation,Unemployment,GDP
0.7763144796650095,^HSI,0,0.8331584227918993,-0.12714669418210753,2012-03-31,Q1 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11091247641266455,-0.2849086309484724,-0.1897512324543599,0.2542859990501753,0.19561316817539137,-0.12558469532454677,0.01831952543561947,-0.07949348343805203,-0.520168920214161,0.8809448261420719,-0.3557444604264247,-0.45413626348473346,0.01831952543561947,-0.23957907867822828,0.10683487955593775
0.4530487986970971,^HSI,0,-0.6411681872817624,-0.12714669405573506,2012-06-30,Q2 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1165593792207136,-0.5703451162006133,-0.47631754878301125,3.1981333393320717,0.19561316817539137,-0.7479491988572524,0.009136357171183248,-0.07949348343805203,-0.520168920214161,0.8809448261420719,-0.3557444604264247,1.1213167399314248,0.009136357171183248,-0.23957907867822828,0.10683487955593775
0.11360238857218452,^HSI,0,0.45765531677721044,-0.12714669418200647,2012-09-30,Q3 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3483403280884012,-0.6065938664220755,0.9291391674984991,1.3859649038672037,0.19561316817539137,0.11145637638198631,0.20413844701368797,-0.11008696130745856,-0.520168920214161,0.8809448261420719,-0.3557444604264247,1.1213167399314248,0.20413844701368797,-0.23957907867822828,0.10683487955593775
0.06234828471572766,^HSI,0,0.5901255545066648,-0.1271466940844543,2012-12-31,Q4 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18080465253804,-1.0876677221972906,-0.9234708679360889,2.241435336115145,0.19561316817539137,1.3183905035172125,-0.020497955061959745,-0.07949348343805203,-0.520168920214161,0.8809448261420719,-0.3557444604264247,1.1213167399314248,-0.020497955061959745,-0.23957907867822828,0.10683487955593775
0.27344693032372536,^HSI,0,-0.30643406334106404,-0.12714669398245662,2013-03-31,Q1 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1768534753800256,-0.4414485107011926,-1.2165375703539845,1.5988787079846338,-0.5583267384255393,-0.49017644021327517,0.01024204865080818,-0.04886052505889366,-0.048946410166827686,-0.5703033617349946,-0.36195126761414353,1.1213167399314248,0.01024204865080818,0.32904575414189324,0.03267343131572295
0.38195620793191787,^HSI,0,-0.7535392762006599,-0.12714669402495266,2013-06-30,Q2 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15330291866758872,0.1752727338996357,-2.9042575304825338,0.18269201016934425,-0.5583267384255393,2.8220649350521225,-0.017978869179583464,-0.07949348343805203,-0.048946410166827686,-0.5703033617349946,-0.36195126761414353,1.1213167399314248,-0.017978869179583464,0.32904575414189324,0.03267343131572295
0.11331623138171955,^HSI,0,0.6919769740676959,-0.12714669414069485,2013-09-30,Q3 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3782998197429892,-0.04356027503000297,-0.34209830925016693,0.2990828303347667,-0.5583267384255393,-0.34050193406760937,-0.08347648678115482,-0.11008696130745856,-0.048946410166827686,-0.5703033617349946,-0.36195126761414353,1.1213167399314248,-0.08347648678115482,0.32904575414189324,0.03267343131572295
-0.08843047759951046,^HSI,0,0.0010564363300878425,-0.1271466941685202,2013-12-31,Q4 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.31492986499919234,-0.7927699731535363,-1.937363247513152,-0.5092594763831418,-0.5583267384255393,0.3988476624173754,-0.013296174367984191,-0.04886052505889366,-0.048946410166827686,-0.5703033617349946,-0.36195126761414353,1.1213167399314248,-0.013296174367984191,0.32904575414189324,0.03267343131572295
-0.09310968985892752,^HSI,0,-0.6008498855975677,-0.12714669395487244,2014-03-31,Q1 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.155075849791887,-0.035527590836219716,0.9338084589147168,-0.5847642365954414,-0.11892745150334384,-0.051998901975615,0.016267582009107395,-0.11008696130745856,-0.025661604527834742,0.04383613364338781,-0.36505571303299755,0.07101473765398593,0.016267582009107395,-0.16944610781598513,0.11106153582644236
-0.10268752737433413,^HSI,0,0.239725614482349,-0.12714669420102254,2014-06-30,Q2 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2836460307788567,0.030392356127483856,-0.9234708679360889,0.10617037895150697,-0.11892745150334384,-0.10138230331463126,-0.005728096435722537,-0.07949348343805203,-0.025661604527834742,0.04383613364338781,-0.36505571303299755,-0.9792872646234528,-0.005728096435722537,-0.16944610781598513,0.11106153582644236
-0.14546949335862477,^HSI,0,-0.26588359255543015,-0.1271466940152534,2014-09-30,Q3 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7189939388653765,0.052652877154507595,-0.3314169236575122,1.761796651209106,-0.11892745150334384,-0.13397989943090155,-18.059161813835832,-0.04886052505889366,-0.025661604527834742,0.04383613364338781,-0.36505571303299755,-0.9792872646234528,-18.059161813835832,-0.16944610781598513,0.11106153582644236
