drawdown_start,drawdown_end,duration,drawdown,index
2008-09-15,2008-09-19,4,-0.09938004427470064,^FTLC
2009-02-27,2009-03-04,5,-0.09883778453053942,^FTLC
2015-08-14,2015-08-25,11,-0.09804834937191977,^FTLC
2001-09-18,2001-09-24,6,-0.0972251744937677,^FTLC
2010-04-30,2010-05-10,10,-0.08880314033569066,^FTLC
2008-10-06,2008-10-07,1,-0.08330190643315737,^FTLC
2015-12-03,2015-12-15,12,-0.07967048739814164,^FTLC
2014-12-08,2014-12-16,8,-0.0783645542739637,^FTLC
2008-11-05,2008-11-07,2,-0.0762751890985566,^FTLC
2011-11-14,2011-11-25,11,-0.07573367816036991,^FTLC
2008-09-26,2008-09-30,4,-0.07472911458843366,^FTLC
2016-06-24,2016-06-28,4,-0.07299201339088703,^FTLC
2018-01-30,2018-02-07,8,-0.06895813733406424,^FTLC
2018-10-04,2018-10-15,11,-0.06880355019919099,^FTLC
2008-09-03,2008-09-08,5,-0.06814613461595548,^FTLC
2011-09-28,2011-10-05,7,-0.06737909798949465,^FTLC
2003-03-04,2003-03-11,7,-0.0655701419051997,^FTLC
2019-07-30,2019-08-07,8,-0.06497411692177725,^FTLC
2007-07-24,2007-07-31,7,-0.06392200596929566,^FTLC
2008-03-13,2008-03-18,5,-0.063388597640945,^FTLC
2001-03-07,2001-03-15,8,-0.06315357112373353,^FTLC
2011-03-09,2011-03-17,8,-0.06303332426928782,^FTLC
2008-10-24,2008-10-28,4,-0.06231203418164488,^FTLC
2002-07-02,2002-07-04,2,-0.06139621500454866,^FTLC
2002-06-12,2002-06-17,5,-0.06061111366261919,^FTLC
2011-08-16,2011-08-22,6,-0.059963344499602014,^FTLC
2016-06-09,2016-06-15,6,-0.059741841103712424,^FTLC
2002-11-29,2002-12-11,12,-0.059655587986962445,^FTLC
2007-08-14,2007-08-17,3,-0.05943352422225662,^FTLC
2006-05-17,2006-05-23,6,-0.05845386059704416,^FTLC
2011-09-21,2011-09-23,2,-0.05825864717353175,^FTLC
2001-03-21,2001-03-23,2,-0.05823455585993925,^FTLC
2011-09-02,2011-09-06,4,-0.05810261402926208,^FTLC
2008-11-11,2008-11-14,3,-0.057786508912994534,^FTLC
2001-12-07,2001-12-17,10,-0.05680727640817073,^FTLC
2008-01-21,2008-01-22,1,-0.05631566511933483,^FTLC
2012-05-14,2012-05-21,7,-0.05604738594000914,^FTLC
2007-08-09,2007-08-13,4,-0.05574766418808766,^FTLC
2002-09-17,2002-09-20,3,-0.054886628082517375,^FTLC
2013-06-19,2013-06-25,6,-0.05393556017310829,^FTLC
2008-12-01,2008-12-02,1,-0.05371997717925708,^FTLC
2008-10-21,2008-10-23,2,-0.05358616427374556,^FTLC
2002-08-28,2002-08-30,2,-0.052927552965972145,^FTLC
2009-01-29,2009-02-03,5,-0.05262915563839744,^FTLC
2009-02-12,2009-02-19,7,-0.052483362397158125,^FTLC
2009-02-20,2009-02-25,5,-0.05192795835859858,^FTLC
2007-02-27,2007-03-02,3,-0.05154606626659515,^FTLC
2011-10-28,2011-11-02,5,-0.051400537536064016,^FTLC
2008-05-20,2008-05-28,8,-0.05130911379234178,^FTLC
2008-02-27,2008-03-05,7,-0.05122231056528124,^FTLC
2007-11-15,2007-11-20,5,-0.05067714308888805,^FTLC
2008-01-15,2008-01-18,3,-0.050155218360237404,^FTLC
2002-09-02,2002-09-06,4,-0.04996861756390967,^FTLC
2002-09-23,2002-09-25,2,-0.04918123660170838,^FTLC
2010-05-19,2010-05-24,5,-0.048566122616038605,^FTLC
2008-07-10,2008-07-14,4,-0.048060425680477366,^FTLC
2008-06-06,2008-06-12,6,-0.04779097534329048,^FTLC
2002-09-30,2002-10-01,1,-0.04712016176023007,^FTLC
2010-06-22,2010-06-28,6,-0.04699519773055405,^FTLC
2016-02-05,2016-02-10,5,-0.046013258030760174,^FTLC
2002-09-12,2002-09-16,4,-0.04597820948007242,^FTLC
2003-03-12,2003-03-13,1,-0.04565840627321215,^FTLC
2006-05-10,2006-05-16,6,-0.04551776316693196,^FTLC
2009-04-03,2009-04-09,6,-0.04533563788631208,^FTLC
2018-12-04,2018-12-07,3,-0.04532830765738739,^FTLC
2002-08-01,2002-08-02,1,-0.04507599219334331,^FTLC
2003-03-27,2003-04-01,5,-0.04501749525513689,^FTLC
2012-05-04,2012-05-10,6,-0.0445642849185588,^FTLC
2019-09-30,2019-10-04,4,-0.04443308634099257,^FTLC
2010-01-20,2010-01-26,6,-0.044328404738192904,^FTLC
2008-09-22,2008-09-25,3,-0.0443106913840173,^FTLC
2015-06-25,2015-07-01,6,-0.04314984575312813,^FTLC
2010-02-03,2010-02-08,5,-0.04294948192797355,^FTLC
2014-01-21,2014-01-28,7,-0.04205858640150497,^FTLC
2002-10-03,2002-10-09,6,-0.042049007072308145,^FTLC
2016-01-06,2016-01-12,6,-0.041604259631629205,^FTLC
2001-07-03,2001-07-10,7,-0.04154975105086825,^FTLC
2008-06-18,2008-06-23,5,-0.04142031667250439,^FTLC
2001-05-11,2001-05-15,4,-0.04113842010122617,^FTLC
2008-03-06,2008-03-11,5,-0.04004642759095806,^FTLC
2011-09-09,2011-09-13,4,-0.04002600444051091,^FTLC
2016-10-31,2016-11-07,7,-0.039912165783096115,^FTLC
2009-03-27,2009-03-31,4,-0.03977442537004401,^FTLC
2015-07-21,2015-07-28,7,-0.03967130412048118,^FTLC
2007-03-12,2007-03-15,3,-0.03946369674812209,^FTLC
2004-05-06,2004-05-11,5,-0.03943456570847956,^FTLC
2003-02-24,2003-02-28,4,-0.0393985545412279,^FTLC
2016-02-01,2016-02-04,3,-0.038879525341653,^FTLC
2008-07-01,2008-07-03,2,-0.03868471953578337,^FTLC
2007-11-01,2007-11-06,5,-0.03821413217403556,^FTLC
2013-04-03,2013-04-08,5,-0.03807290417153277,^FTLC
2014-03-07,2014-03-17,10,-0.037885555739570594,^FTLC
2012-07-20,2012-07-26,6,-0.03751835915240608,^FTLC
2010-06-04,2010-06-09,5,-0.03707411000953094,^FTLC
2002-06-18,2002-06-21,3,-0.037000662759708085,^FTLC
2001-09-14,2001-09-17,3,-0.03667348742938239,^FTLC
2002-10-29,2002-10-30,1,-0.03631106899667247,^FTLC
2014-10-07,2014-10-13,6,-0.035603893543695996,^FTLC
2001-10-18,2001-10-22,4,-0.03544229183637099,^FTLC
2002-12-17,2002-12-19,2,-0.035426298629837975,^FTLC
2001-10-29,2001-10-31,2,-0.0354149308542415,^FTLC
2015-03-06,2015-03-11,5,-0.03495139275646903,^FTLC
2016-01-20,2016-01-21,1,-0.03483745735050489,^FTLC
2003-09-25,2003-10-01,6,-0.03410967677865855,^FTLC
2013-06-05,2013-06-07,2,-0.033982662460722984,^FTLC
2009-03-05,2009-03-09,4,-0.03375803159325422,^FTLC
2009-09-29,2009-10-05,6,-0.03368952709797423,^FTLC
2019-12-02,2019-12-04,2,-0.03361864159917482,^FTLC
2004-06-29,2004-07-08,9,-0.033528672861608474,^FTLC
2015-12-30,2016-01-05,6,-0.03351079051778206,^FTLC
2002-02-15,2002-02-21,6,-0.03312084994120596,^FTLC
2016-01-14,2016-01-19,5,-0.03312081666368356,^FTLC
2009-11-26,2009-11-27,1,-0.032868010338694395,^FTLC
2010-05-14,2010-05-18,4,-0.032867023464856794,^FTLC
2007-10-18,2007-10-23,5,-0.0328021009751077,^FTLC
2009-05-11,2009-05-14,3,-0.032725208702137985,^FTLC
2006-07-13,2006-07-19,6,-0.03269339019895675,^FTLC
2016-04-29,2016-05-05,6,-0.03208522532942108,^FTLC
2008-08-15,2008-08-20,5,-0.03204365024841716,^FTLC
2008-04-08,2008-04-15,7,-0.03173538899216369,^FTLC
2010-06-29,2010-06-30,1,-0.03172888037880246,^FTLC
2012-06-21,2012-06-27,6,-0.0316530698707201,^FTLC
2015-09-28,2015-09-30,2,-0.03139428820745877,^FTLC
2010-08-10,2010-08-12,2,-0.03139329805996473,^FTLC
2003-04-08,2003-04-11,3,-0.031254966163497516,^FTLC
2010-11-19,2010-11-24,5,-0.031197379137114265,^FTLC
2011-07-08,2011-07-13,5,-0.031167660813247348,^FTLC
2011-01-19,2011-01-21,2,-0.031037063264797254,^FTLC
2009-06-12,2009-06-16,4,-0.031003468352676703,^FTLC
2010-04-27,2010-04-29,2,-0.030809858136248914,^FTLC
2007-12-13,2007-12-14,1,-0.030630749113597804,^FTLC
2002-06-05,2002-06-10,5,-0.03060567070490396,^FTLC
2018-11-09,2018-11-21,12,-0.030289981702735964,^FTLC
2007-09-14,2007-09-18,4,-0.03026897495108923,^FTLC
2011-08-10,2011-08-11,1,-0.03001807544371715,^FTLC
2014-07-07,2014-07-11,4,-0.029917221777220504,^FTLC
2012-11-14,2012-11-19,5,-0.029874197364116208,^FTLC
2009-05-20,2009-05-22,2,-0.029835327528644505,^FTLC
2014-09-29,2014-10-03,4,-0.029631928038206017,^FTLC
2003-03-24,2003-03-25,1,-0.029605455463435373,^FTLC
2015-07-03,2015-07-08,5,-0.029543617834449303,^FTLC
2007-06-04,2007-06-11,7,-0.02948797319227153,^FTLC
2001-03-16,2001-03-20,4,-0.029429994109679475,^FTLC
2007-09-07,2007-09-11,4,-0.0294180269269154,^FTLC
2005-04-14,2005-04-19,5,-0.029412911804040247,^FTLC
2001-05-01,2001-05-04,3,-0.02931373988480529,^FTLC
2018-09-04,2018-09-10,6,-0.02927125620947893,^FTLC
2017-08-09,2017-08-14,5,-0.029234306444584687,^FTLC
2019-01-22,2019-01-29,7,-0.029068154352888197,^FTLC
2008-07-24,2008-07-29,5,-0.029067547990871665,^FTLC
2007-11-07,2007-11-12,5,-0.028942982415159215,^FTLC
2010-11-26,2010-12-01,5,-0.028940581447154574,^FTLC
2002-11-06,2002-11-12,6,-0.028918061111197078,^FTLC
2014-10-15,2014-10-17,2,-0.028875557696035194,^FTLC
2008-12-04,2008-12-08,4,-0.02887289624064162,^FTLC
2012-04-03,2012-04-05,2,-0.028865932189312177,^FTLC
2018-02-27,2018-03-05,6,-0.028792369530798542,^FTLC
2012-03-02,2012-03-07,5,-0.028782931191032753,^FTLC
2009-04-20,2009-04-22,2,-0.02874251497005988,^FTLC
2016-09-09,2016-09-14,5,-0.02869464635514779,^FTLC
2015-01-02,2015-01-07,5,-0.028669450937892332,^FTLC
2011-02-18,2011-02-25,7,-0.028545720558400205,^FTLC
2015-09-01,2015-09-02,1,-0.02850485421225978,^FTLC
2013-05-23,2013-05-28,5,-0.02804932199244729,^FTLC
2001-04-02,2001-04-04,2,-0.02804242585603125,^FTLC
2006-11-22,2006-11-29,7,-0.02797946334956116,^FTLC
2015-09-22,2015-09-23,1,-0.027849702751760564,^FTLC
2015-06-04,2015-06-10,6,-0.027777008935982395,^FTLC
2013-04-12,2013-04-18,6,-0.02756591775742538,^FTLC
2008-02-05,2008-02-06,1,-0.02747373520389502,^FTLC
2010-08-18,2010-08-23,5,-0.027413876907233986,^FTLC
2002-10-22,2002-10-24,2,-0.027369426754670762,^FTLC
2003-10-22,2003-10-27,5,-0.0273497618247606,^FTLC
2017-04-12,2017-04-20,8,-0.027338800714016055,^FTLC
2015-11-12,2015-11-16,4,-0.027255283778757227,^FTLC
2012-03-27,2012-03-30,3,-0.027170794241629284,^FTLC
2006-06-08,2006-06-09,1,-0.026872719945603755,^FTLC
2010-05-25,2010-05-26,1,-0.026780891630121244,^FTLC
2002-11-22,2002-11-27,5,-0.0265249534372178,^FTLC
2006-06-12,2006-06-15,3,-0.026495079930391945,^FTLC
2009-06-22,2009-06-24,2,-0.0264865295800037,^FTLC
2001-08-15,2001-08-20,5,-0.026418295644674898,^FTLC
2008-06-26,2008-06-27,1,-0.026356191685293837,^FTLC
2011-07-14,2011-07-19,5,-0.026348766886307714,^FTLC
2002-12-27,2002-12-30,3,-0.02632691486724288,^FTLC
2018-12-13,2018-12-19,6,-0.026220269759217395,^FTLC
2009-11-17,2009-11-23,6,-0.02617649611220621,^FTLC
2008-09-09,2008-09-12,3,-0.02614334598504592,^FTLC
2018-08-09,2018-08-21,12,-0.02613058442004733,^FTLC
2007-06-18,2007-06-25,7,-0.026087916546278154,^FTLC
2007-11-21,2007-11-22,1,-0.02598139892004931,^FTLC
2003-05-19,2003-05-20,1,-0.025958124081821667,^FTLC
2008-07-15,2008-07-17,2,-0.02587560678499827,^FTLC
2018-02-08,2018-02-12,4,-0.02581971354174476,^FTLC
2008-01-09,2008-01-14,5,-0.025739033163719536,^FTLC
2005-10-04,2005-10-10,6,-0.02571963480889789,^FTLC
2001-11-27,2001-12-04,7,-0.025704189461689095,^FTLC
2011-05-04,2011-05-06,2,-0.025469294958457404,^FTLC
2016-02-23,2016-02-25,2,-0.025460484053527837,^FTLC
2015-03-24,2015-03-30,6,-0.025380421824714592,^FTLC
2008-01-04,2008-01-08,4,-0.025343425685822003,^FTLC
2006-05-30,2006-05-31,1,-0.025341945940490607,^FTLC
2001-06-14,2001-06-19,5,-0.025336493447958464,^FTLC
2019-03-22,2019-03-26,4,-0.02532658039321927,^FTLC
2011-05-11,2011-05-18,7,-0.025310485772677253,^FTLC
2002-01-29,2002-01-31,2,-0.025267996011445967,^FTLC
2004-03-09,2004-03-12,3,-0.02524067566112418,^FTLC
2008-12-12,2008-12-16,4,-0.02519981525336681,^FTLC
2009-06-02,2009-06-04,2,-0.025190380512519907,^FTLC
2012-05-23,2012-05-24,1,-0.025147576042970847,^FTLC
2003-02-04,2003-02-05,1,-0.02500277996217034,^FTLC
2010-07-14,2010-07-21,7,-0.025000920404639825,^FTLC
2018-03-21,2018-03-27,6,-0.02499809628185413,^FTLC
2017-09-12,2017-09-18,6,-0.024956232778136148,^FTLC
2009-10-28,2009-10-29,1,-0.024864377044967533,^FTLC
2008-02-07,2008-02-08,1,-0.024831815784911143,^FTLC
2019-08-14,2019-08-16,2,-0.02475372568830513,^FTLC
2002-12-12,2002-12-16,4,-0.02453132200701417,^FTLC
2008-11-17,2008-11-18,1,-0.02448827477540229,^FTLC
2009-07-02,2009-07-03,1,-0.02427445635889666,^FTLC
2001-07-24,2001-07-26,2,-0.02413855029268989,^FTLC
2002-01-07,2002-01-11,4,-0.024021047459832506,^FTLC
2016-02-11,2016-02-12,1,-0.024016815397920374,^FTLC
2003-06-23,2003-06-25,2,-0.02399406395669774,^FTLC
2001-06-11,2001-06-13,2,-0.023874545309919743,^FTLC
2010-08-24,2010-08-26,2,-0.023859469929174898,^FTLC
2010-11-16,2010-11-17,1,-0.023711015540617667,^FTLC
2015-08-11,2015-08-13,2,-0.023640123349420953,^FTLC
2009-08-14,2009-08-18,4,-0.02356509653521625,^FTLC
2004-03-22,2004-03-25,3,-0.023553504190776037,^FTLC
2001-08-28,2001-08-31,3,-0.023533774407698754,^FTLC
2015-09-04,2015-09-07,3,-0.023516534846909836,^FTLC
2016-11-10,2016-11-14,4,-0.0234888912132158,^FTLC
2019-05-07,2019-05-10,3,-0.023487511549378413,^FTLC
2009-09-01,2009-09-04,3,-0.02343346001174171,^FTLC
2014-09-22,2014-09-24,2,-0.02337782399801433,^FTLC
2003-04-24,2003-04-28,4,-0.023373255811589017,^FTLC
2010-07-01,2010-07-02,1,-0.02335659187405655,^FTLC
2009-01-19,2009-01-26,7,-0.02333067367835829,^FTLC
2003-06-30,2003-07-02,2,-0.023319424001942247,^FTLC
2009-12-07,2009-12-10,3,-0.023232376076614356,^FTLC
2005-10-18,2005-10-20,2,-0.023138008091143896,^FTLC
2010-01-27,2010-01-29,2,-0.02309835878483068,^FTLC
2009-07-06,2009-07-09,3,-0.023081769292338527,^FTLC
2001-08-08,2001-08-10,2,-0.02303189991952382,^FTLC
2001-10-01,2001-10-02,1,-0.022951155004554528,^FTLC
2011-12-14,2011-12-15,1,-0.022883700335366366,^FTLC
2013-08-02,2013-08-08,6,-0.022835290837432128,^FTLC
2012-04-10,2012-04-11,1,-0.022761641414943592,^FTLC
2009-02-10,2009-02-11,1,-0.02275246296763776,^FTLC
2009-12-17,2009-12-21,4,-0.022715560493119267,^FTLC
2001-07-16,2001-07-19,3,-0.022686308151489094,^FTLC
2001-11-09,2001-11-13,4,-0.02262839888887773,^FTLC
2013-11-29,2013-12-06,7,-0.022615971020761245,^FTLC
2016-07-04,2016-07-07,3,-0.022562052692410052,^FTLC
2004-08-06,2004-08-10,4,-0.02253039509447282,^FTLC
2011-11-09,2011-11-11,2,-0.02246214184330077,^FTLC
2015-01-14,2015-01-15,1,-0.02236234595059695,^FTLC
2002-06-26,2002-06-27,1,-0.022329664612833477,^FTLC
2007-12-03,2007-12-05,2,-0.02207633278624795,^FTLC
2005-10-12,2005-10-14,2,-0.021940946185332967,^FTLC
2008-01-23,2008-01-24,1,-0.021878846256086094,^FTLC
2015-10-12,2015-10-15,3,-0.021820909987124635,^FTLC
2011-06-01,2011-06-03,2,-0.02178312019210924,^FTLC
2002-02-04,2002-02-07,3,-0.021721288564742206,^FTLC
2015-09-10,2015-09-15,5,-0.021656346584437196,^FTLC
2002-08-12,2002-08-13,1,-0.02157819170036878,^FTLC
2015-04-28,2015-04-30,2,-0.021577124960498954,^FTLC
2018-06-15,2018-06-20,5,-0.021539643537150287,^FTLC
2002-08-14,2002-08-15,1,-0.021461496077628064,^FTLC
2018-08-01,2018-08-03,2,-0.02145973173961111,^FTLC
2007-07-16,2007-07-19,3,-0.02145678831605273,^FTLC
2012-01-27,2012-01-31,4,-0.021405228349667307,^FTLC
2001-03-28,2001-03-30,2,-0.021197786694646097,^FTLC
2006-09-05,2006-09-08,3,-0.021114048427232093,^FTLC
2018-06-25,2018-06-26,1,-0.021018062473797818,^FTLC
2003-09-19,2003-09-24,5,-0.020989367776095533,^FTLC
2011-04-18,2011-04-19,1,-0.020785129194608107,^FTLC
2001-01-03,2001-01-04,1,-0.020736204776680176,^FTLC
2012-11-07,2012-11-13,6,-0.020720897900840474,^FTLC
2013-08-14,2013-08-16,2,-0.020615119226611286,^FTLC
2011-09-19,2011-09-20,1,-0.02052605310012692,^FTLC
2018-12-24,2018-12-28,4,-0.020399853995177825,^FTLC
2003-02-06,2003-02-07,1,-0.020390891779544857,^FTLC
2007-11-26,2007-11-28,2,-0.02010363535708813,^FTLC
2015-06-12,2015-06-16,4,-0.02006644518272425,^FTLC
2007-12-17,2007-12-18,1,-0.020039941961541418,^FTLC
2016-04-21,2016-04-26,5,-0.019984702532903027,^FTLC
2006-06-05,2006-06-07,2,-0.019892133686466903,^FTLC
2002-03-20,2002-03-27,7,-0.01981524251151459,^FTLC
2002-08-05,2002-08-06,1,-0.01977442705729495,^FTLC
2013-05-29,2013-05-30,1,-0.01975028821538785,^FTLC
2004-04-28,2004-05-04,6,-0.019732565139882894,^FTLC
2008-12-19,2008-12-23,4,-0.01970243881792699,^FTLC
2013-03-15,2013-03-22,7,-0.01967923096892008,^FTLC
2010-07-28,2010-08-02,5,-0.01963093084569918,^FTLC
2011-05-20,2011-05-24,4,-0.019609112877325596,^FTLC
2012-10-19,2012-10-24,5,-0.019518754947210226,^FTLC
2005-08-11,2005-08-19,8,-0.01948796557222669,^FTLC
2014-07-30,2014-08-05,6,-0.019458429718329024,^FTLC
2012-04-23,2012-04-24,1,-0.01944749114086332,^FTLC
2008-03-19,2008-03-25,6,-0.019422516913268045,^FTLC
2017-11-29,2017-12-04,5,-0.019403129842689697,^FTLC
2015-11-05,2015-11-11,6,-0.019323713147418053,^FTLC
2001-01-08,2001-01-11,3,-0.019304746659566278,^FTLC
2013-05-31,2013-06-04,4,-0.019279094975438806,^FTLC
2011-12-12,2011-12-13,1,-0.019212582088143127,^FTLC
2003-01-03,2003-01-09,6,-0.019043266773231267,^FTLC
2007-01-04,2007-01-09,5,-0.018999802710918907,^FTLC
2001-05-25,2001-06-01,7,-0.018927661599489908,^FTLC
2018-05-24,2018-05-25,1,-0.018907925173660203,^FTLC
2005-04-26,2005-04-29,3,-0.018877900610188375,^FTLC
2007-08-28,2007-08-29,1,-0.018857290772322823,^FTLC
2010-04-21,2010-04-23,2,-0.018679767781585765,^FTLC
2002-05-16,2002-05-23,7,-0.018625907991449874,^FTLC
2001-02-20,2001-02-22,2,-0.01854361321663338,^FTLC
2008-08-12,2008-08-14,2,-0.018452983410293097,^FTLC
2011-06-15,2011-06-17,2,-0.018374609884954308,^FTLC
2001-06-25,2001-06-27,2,-0.018372627220552232,^FTLC
2007-08-03,2007-08-07,4,-0.01832172929808975,^FTLC
2001-02-07,2001-02-12,5,-0.018279371079847017,^FTLC
2004-10-06,2004-10-18,12,-0.017998235781118588,^FTLC
2017-06-27,2017-07-03,6,-0.01797163353530155,^FTLC
2010-10-26,2010-10-28,2,-0.017957111716881326,^FTLC
2002-05-24,2002-05-29,5,-0.017843247606698098,^FTLC
2015-09-17,2015-09-21,4,-0.017799259339287006,^FTLC
2013-06-10,2013-06-14,4,-0.017697061628776198,^FTLC
2001-10-24,2001-10-26,2,-0.0176847402456281,^FTLC
2008-07-31,2008-08-05,5,-0.01765065155423421,^FTLC
2007-10-15,2007-10-17,2,-0.017645379628130398,^FTLC
2014-01-29,2014-02-05,7,-0.0176416225468862,^FTLC
2012-05-30,2012-05-31,1,-0.017448506629797442,^FTLC
2011-06-22,2011-06-24,2,-0.01744000109304845,^FTLC
2014-04-07,2014-04-09,2,-0.017394447005616258,^FTLC
2013-10-07,2013-10-10,3,-0.017364919711259537,^FTLC
2009-10-30,2009-11-02,3,-0.017277252556363108,^FTLC
2009-04-28,2009-04-29,1,-0.017234891332905185,^FTLC
2016-03-10,2016-03-11,1,-0.01718902129568924,^FTLC
2007-09-05,2007-09-06,1,-0.017179200476253598,^FTLC
2013-12-10,2013-12-16,6,-0.01711857692485092,^FTLC
2003-02-19,2003-02-20,1,-0.017082667125970605,^FTLC
2011-01-27,2011-02-01,5,-0.01705107235431692,^FTLC
2017-11-09,2017-11-14,5,-0.017043245755709136,^FTLC
2016-05-19,2016-05-20,1,-0.016940648794490667,^FTLC
2006-05-24,2006-05-25,1,-0.01692748845356601,^FTLC
2003-06-19,2003-06-20,1,-0.016899791012679733,^FTLC
2007-08-01,2007-08-02,1,-0.016886238727149838,^FTLC
2003-05-07,2003-05-09,2,-0.01687439259442576,^FTLC
2005-02-18,2005-02-25,7,-0.01675595226540289,^FTLC
2011-12-06,2011-12-09,3,-0.016679139617074453,^FTLC
2012-10-08,2012-10-11,3,-0.01658591304486764,^FTLC
2010-04-16,2010-04-20,4,-0.016571656108034898,^FTLC
2008-02-15,2008-02-18,3,-0.01631209609623,^FTLC
2004-01-29,2004-02-03,5,-0.016287544139370592,^FTLC
2001-02-16,2001-02-19,3,-0.01621624880088422,^FTLC
2001-10-12,2001-10-16,4,-0.016186640977306332,^FTLC
2014-03-03,2014-03-04,1,-0.016126889015606938,^FTLC
2013-02-21,2013-02-22,1,-0.016093765833442818,^FTLC
2006-03-07,2006-03-09,2,-0.016088104718482515,^FTLC
2012-09-04,2012-09-06,2,-0.01606172951101859,^FTLC
2006-03-27,2006-03-29,2,-0.01605150836019339,^FTLC
2003-02-12,2003-02-14,2,-0.01604223517665343,^FTLC
2018-08-29,2018-09-03,5,-0.015995640077270605,^FTLC
2012-09-26,2012-09-27,1,-0.015968470383737002,^FTLC
2004-07-22,2004-07-23,1,-0.01593044121223392,^FTLC
2002-04-11,2002-04-12,1,-0.015889205710742847,^FTLC
2006-09-22,2006-09-26,4,-0.0158614521073784,^FTLC
2016-09-23,2016-09-28,5,-0.015842258647017615,^FTLC
2008-01-25,2008-01-29,4,-0.015790319794226043,^FTLC
2014-08-06,2014-08-11,5,-0.015785684397451608,^FTLC
2006-08-03,2006-08-04,1,-0.015784096039711447,^FTLC
2015-03-31,2015-04-01,1,-0.01572565993773051,^FTLC
2015-05-11,2015-05-13,2,-0.015700870354667162,^FTLC
2002-10-16,2002-10-17,1,-0.015587288434685202,^FTLC
2002-01-14,2002-01-15,1,-0.015567729176627507,^FTLC
2003-07-15,2003-07-18,3,-0.015523126235553639,^FTLC
2013-08-19,2013-08-22,3,-0.015315712714537829,^FTLC
2015-08-26,2015-08-27,1,-0.01531152151911414,^FTLC
2008-10-02,2008-10-03,1,-0.015263592529097713,^FTLC
2018-03-19,2018-03-20,1,-0.015191453802624905,^FTLC
2011-04-11,2011-04-13,2,-0.015167073237538698,^FTLC
2014-06-13,2014-06-17,4,-0.015095938758494808,^FTLC
2016-10-11,2016-10-14,3,-0.015057060708445556,^FTLC
2010-12-29,2011-01-04,6,-0.015050867564449852,^FTLC
2002-05-07,2002-05-08,1,-0.015040861725164606,^FTLC
2011-06-10,2011-06-13,3,-0.014989464365550317,^FTLC
2009-03-17,2009-03-19,2,-0.01497097193324003,^FTLC
2007-07-10,2007-07-12,2,-0.014939523868609458,^FTLC
2005-03-16,2005-03-18,2,-0.014912292762712616,^FTLC
2015-04-16,2015-04-20,4,-0.014891162908186269,^FTLC
2013-02-04,2013-02-05,1,-0.014882122972076275,^FTLC
2004-06-09,2004-06-15,6,-0.01487154527542033,^FTLC
2013-11-12,2013-11-14,2,-0.01476232195399325,^FTLC
2014-06-23,2014-06-26,3,-0.014693974374435169,^FTLC
2017-03-21,2017-03-23,2,-0.014683566157935469,^FTLC
2005-08-23,2005-08-30,7,-0.01464121653830486,^FTLC
2017-08-17,2017-08-22,5,-0.014640348889558947,^FTLC
2014-05-15,2014-05-21,6,-0.014601521208690776,^FTLC
2004-01-22,2004-01-27,5,-0.014586280686192306,^FTLC
2017-01-16,2017-01-18,2,-0.014584926052632393,^FTLC
2019-05-22,2019-05-24,2,-0.014562975018993252,^FTLC
2010-11-10,2010-11-15,5,-0.014557399124032434,^FTLC
2016-03-24,2016-03-29,5,-0.014537444933920705,^FTLC
2013-09-27,2013-10-01,4,-0.014532522574362607,^FTLC
2011-01-06,2011-01-11,5,-0.014515487204718005,^FTLC
2004-11-19,2004-11-23,4,-0.014377541045162628,^FTLC
2012-01-04,2012-01-06,2,-0.014346655401456411,^FTLC
2005-03-07,2005-03-11,4,-0.014267374950142608,^FTLC
2012-08-22,2012-08-23,1,-0.014206070876906387,^FTLC
2005-06-24,2005-06-28,4,-0.01417314920675508,^FTLC
2001-02-28,2001-03-05,5,-0.014073929722647125,^FTLC
2006-07-31,2006-08-02,2,-0.01398785807736588,^FTLC
2009-11-03,2009-11-04,1,-0.013986032802917589,^FTLC
2016-08-01,2016-08-04,3,-0.013976191131161973,^FTLC
2005-07-07,2005-07-08,1,-0.013969757454090393,^FTLC
2018-01-24,2018-01-26,2,-0.013858800551470589,^FTLC
2009-06-17,2009-06-19,2,-0.013765559969519094,^FTLC
2003-09-09,2003-09-15,6,-0.01375916747288414,^FTLC
2006-10-26,2006-10-31,5,-0.013738152789961086,^FTLC
2008-07-08,2008-07-09,1,-0.013709849964185694,^FTLC
2018-10-22,2018-10-25,3,-0.013679716008056909,^FTLC
2003-11-17,2003-11-18,1,-0.01365158741183189,^FTLC
2018-05-29,2018-05-30,1,-0.013592393541560574,^FTLC
2015-05-29,2015-06-03,5,-0.013569479236224763,^FTLC
2002-06-24,2002-06-25,1,-0.013525992509912986,^FTLC
2017-07-21,2017-07-25,4,-0.013497240175262512,^FTLC
2019-03-08,2019-03-11,3,-0.013470450353971151,^FTLC
2011-08-25,2011-08-30,5,-0.013455423088211403,^FTLC
2009-07-28,2009-07-29,1,-0.013387603356902703,^FTLC
2002-02-28,2002-03-01,1,-0.01336133210065966,^FTLC
2006-02-28,2006-03-01,1,-0.013316909361866936,^FTLC
2019-02-26,2019-03-01,3,-0.01329550262269542,^FTLC
2011-02-28,2011-03-03,3,-0.013261884868680107,^FTLC
2014-09-05,2014-09-12,7,-0.013243444779138195,^FTLC
2003-04-16,2003-04-17,1,-0.01322582724214625,^FTLC
2013-02-26,2013-02-27,1,-0.013205531294201042,^FTLC
