Date,YOY (%)
02/26/2010,0
03/31/2010,0.02
04/30/2010,0.04
05/31/2010,0.09
06/30/2010,0.04
07/30/2010,-0.05
08/31/2010,0.01
09/30/2010,0.04
10/29/2010,0.03
11/30/2010,0.03
12/31/2010,0.03
01/31/2011,-0.03
02/28/2011,0
03/31/2011,0.02
04/29/2011,0.02
05/31/2011,0.03
06/30/2011,0.01
07/29/2011,0.03
08/31/2011,0.11
09/30/2011,0.03
10/31/2011,-0.06
11/30/2011,0.05
12/30/2011,-0.04
01/31/2012,0.01
02/29/2012,0.04
03/30/2012,-0.04
04/30/2012,-0.01
05/31/2012,-0.02
06/29/2012,0.02
07/31/2012,0.01
08/31/2012,0.02
09/28/2012,0.05
10/31/2012,0
11/30/2012,-0.01
12/31/2012,-0.03
01/31/2013,-0.02
02/28/2013,-0.03
03/29/2013,-0.01
04/30/2013,-0.07
05/31/2013,-0.05
06/28/2013,-0.06
07/31/2013,-0.04
08/30/2013,0.04
09/30/2013,0
10/31/2013,-0.03
11/29/2013,-0.03
12/31/2013,-0.05
01/31/2014,0.02
02/28/2014,0.04
03/31/2014,0.02
04/30/2014,-0.03
05/30/2014,-0.01
06/30/2014,0
07/31/2014,0.03
08/29/2014,0
09/30/2014,-0.03
10/31/2014,0
11/28/2014,-0.03
12/31/2014,0.03
01/30/2015,0.07
02/27/2015,-0.01
03/31/2015,-0.02
04/30/2015,0.02
05/29/2015,-0.02
06/30/2015,-0.02
07/31/2015,-0.03
08/31/2015,-0.02
09/30/2015,0
10/30/2015,0.03
11/30/2015,-0.04
12/31/2015,-0.02
01/29/2016,0.03
02/29/2016,0.08
03/31/2016,0.04
04/29/2016,-0.01
05/31/2016,0.02
06/30/2016,0.02
07/29/2016,0.06
08/31/2016,0
09/30/2016,-0.01
10/31/2016,-0.04
11/30/2016,-0.01
12/30/2016,-0.06
01/31/2017,0.03
02/28/2017,0.03
03/31/2017,0
04/28/2017,0.03
05/31/2017,-0.03
06/30/2017,0
07/31/2017,-0.03
